time,DZB
06/05/2018 00:00:00,0
07/05/2018 00:00:00,0
08/05/2018 00:00:00,0
09/05/2018 00:00:00,0
10/05/2018 00:00:00,0
11/05/2018 00:00:00,0
12/05/2018 00:00:00,0
13/05/2018 00:00:00,0
14/05/2018 00:00:00,0
15/05/2018 00:00:00,0
16/05/2018 00:00:00,0
17/05/2018 00:00:00,0
18/05/2018 00:00:00,0
19/05/2018 00:00:00,0
20/05/2018 00:00:00,0
21/05/2018 00:00:00,0
22/05/2018 00:00:00,0
23/05/2018 00:00:00,0
24/05/2018 00:00:00,0
25/05/2018 00:00:00,0
26/05/2018 00:00:00,0
27/05/2018 00:00:00,0
28/05/2018 00:00:00,0
29/05/2018 00:00:00,0
30/05/2018 00:00:00,0
31/05/2018 00:00:00,0
01/06/2018 00:00:00,0.0140244411304593
02/06/2018 00:00:00,0.0280488822609186
03/06/2018 00:00:00,0.0420733243227005
04/06/2018 00:00:00,0.0560977645218372
05/06/2018 00:00:00,0.070122204720974
06/06/2018 00:00:00,0.084146648645401
07/06/2018 00:00:00,0.098171092569828
08/06/2018 00:00:00,0.112195536494255
09/06/2018 00:00:00,0.126219972968102
10/06/2018 00:00:00,0.140244409441948
11/06/2018 00:00:00,0.154268845915794
12/06/2018 00:00:00,0.168293282389641
13/06/2018 00:00:00,0.182317718863487
14/06/2018 00:00:00,0.196342155337334
15/06/2018 00:00:00,0.21036659181118
16/06/2018 00:00:00,0.224391028285027
17/06/2018 00:00:00,0.238415464758873
18/06/2018 00:00:00,0.252439916133881
19/06/2018 00:00:00,0.266464352607727
20/06/2018 00:00:00,0.280488789081573
21/06/2018 00:00:00,0.29451322555542
22/06/2018 00:00:00,0.308537662029266
23/06/2018 00:00:00,0.322562098503113
24/06/2018 00:00:00,0.336586534976959
25/06/2018 00:00:00,0.350610971450806
26/06/2018 00:00:00,0.364635407924652
27/06/2018 00:00:00,0.378659844398499
28/06/2018 00:00:00,0.392684280872345
29/06/2018 00:00:00,0.406708717346191
30/06/2018 00:00:00,0.420733153820038
01/07/2018 00:00:00,0.434757590293884
02/07/2018 00:00:00,0.448782026767731
03/07/2018 00:00:00,0.462806463241577
04/07/2018 00:00:00,0.476830899715424
05/07/2018 00:00:00,0.49085533618927
06/07/2018 00:00:00,0.504879772663116
07/07/2018 00:00:00,0.518904209136963
08/07/2018 00:00:00,0.532928645610809
09/07/2018 00:00:00,0.546953082084656
10/07/2018 00:00:00,0.560977518558502
11/07/2018 00:00:00,0.575001955032349
12/07/2018 00:00:00,0.589026391506195
13/07/2018 00:00:00,0.603050827980042
14/07/2018 00:00:00,0.617075264453888
15/07/2018 00:00:00,0.631099700927734
16/07/2018 00:00:00,0.645124137401581
17/07/2018 00:00:00,0.659148573875427
18/07/2018 00:00:00,0.673173010349274
19/07/2018 00:00:00,0.68719744682312
20/07/2018 00:00:00,0.701221883296967
21/07/2018 00:00:00,0.715246319770813
22/07/2018 00:00:00,0.729270756244659
23/07/2018 00:00:00,0.743295192718506
24/07/2018 00:00:00,0.757319629192352
25/07/2018 00:00:00,0.771344065666199
26/07/2018 00:00:00,0.785368502140045
27/07/2018 00:00:00,0.799392938613892
28/07/2018 00:00:00,0.813417375087738
29/07/2018 00:00:00,0.827441811561584
30/07/2018 00:00:00,0.841466248035431
31/07/2018 00:00:00,0.855490684509277
01/08/2018 00:00:00,0.869515120983124
02/08/2018 00:00:00,0.861100435256958
03/08/2018 00:00:00,0.852685809135437
04/08/2018 00:00:00,0.844271123409271
05/08/2018 00:00:00,0.835856437683105
06/08/2018 00:00:00,0.827441811561584
07/08/2018 00:00:00,0.819027125835419
08/08/2018 00:00:00,0.810612440109253
09/08/2018 00:00:00,0.802197813987732
10/08/2018 00:00:00,0.793783128261566
11/08/2018 00:00:00,0.7853684425354
12/08/2018 00:00:00,0.776953816413879
13/08/2018 00:00:00,0.768539130687714
14/08/2018 00:00:00,0.760124444961548
15/08/2018 00:00:00,0.751709818840027
16/08/2018 00:00:00,0.743295133113861
17/08/2018 00:00:00,0.734880447387695
18/08/2018 00:00:00,0.726465821266174
19/08/2018 00:00:00,0.718051135540009
20/08/2018 00:00:00,0.709636449813843
21/08/2018 00:00:00,0.701221823692322
22/08/2018 00:00:00,0.692807137966156
23/08/2018 00:00:00,0.68439245223999
24/08/2018 00:00:00,0.675977826118469
25/08/2018 00:00:00,0.667563140392303
26/08/2018 00:00:00,0.659148454666138
27/08/2018 00:00:00,0.650733828544617
28/08/2018 00:00:00,0.642319142818451
29/08/2018 00:00:00,0.633904457092285
30/08/2018 00:00:00,0.625489830970764
31/08/2018 00:00:00,0.617075204849243
01/09/2018 00:00:00,0.608660459518433
02/09/2018 00:00:00,0.600245833396912
03/09/2018 00:00:00,0.591831207275391
04/09/2018 00:00:00,0.58341646194458
05/09/2018 00:00:00,0.575001835823059
06/09/2018 00:00:00,0.566587209701538
07/09/2018 00:00:00,0.558172464370728
08/09/2018 00:00:00,0.549757838249207
09/09/2018 00:00:00,0.541343212127686
10/09/2018 00:00:00,0.53292852640152
11/09/2018 00:00:00,0.524513840675354
12/09/2018 00:00:00,0.516099214553833
13/09/2018 00:00:00,0.507684528827667
14/09/2018 00:00:00,0.499269843101501
15/09/2018 00:00:00,0.490855187177658
16/09/2018 00:00:00,0.482440531253815
17/09/2018 00:00:00,0.474025845527649
18/09/2018 00:00:00,0.465611189603806
19/09/2018 00:00:00,0.457196533679962
20/09/2018 00:00:00,0.448781847953796
21/09/2018 00:00:00,0.440367192029953
22/09/2018 00:00:00,0.43195253610611
23/09/2018 00:00:00,0.423537850379944
24/09/2018 00:00:00,0.4151231944561
25/09/2018 00:00:00,0.406708538532257
26/09/2018 00:00:00,0.398293852806091
27/09/2018 00:00:00,0.389879196882248
28/09/2018 00:00:00,0.381464540958405
29/09/2018 00:00:00,0.373049885034561
30/09/2018 00:00:00,0.364635229110718
01/10/2018 00:00:00,0.356220543384552
02/10/2018 00:00:00,0.347805857658386
03/10/2018 00:00:00,0.339391231536865
04/10/2018 00:00:00,0.330976545810699
05/10/2018 00:00:00,0.322561860084534
06/10/2018 00:00:00,0.314147233963013
07/10/2018 00:00:00,0.305732548236847
08/10/2018 00:00:00,0.297317862510681
09/10/2018 00:00:00,0.28890323638916
10/10/2018 00:00:00,0.280488550662994
11/10/2018 00:00:00,0.272073864936829
12/10/2018 00:00:00,0.263659238815308
13/10/2018 00:00:00,0.255244553089142
14/10/2018 00:00:00,0.246829867362976
15/10/2018 00:00:00,0.238415241241455
16/10/2018 00:00:00,0.230000555515289
17/10/2018 00:00:00,0.221585869789124
18/10/2018 00:00:00,0.213171243667603
19/10/2018 00:00:00,0.204756557941437
20/10/2018 00:00:00,0.196341931819916
21/10/2018 00:00:00,0.18792724609375
22/10/2018 00:00:00,0.179512560367584
23/10/2018 00:00:00,0.171097934246063
24/10/2018 00:00:00,0.162683248519897
25/10/2018 00:00:00,0.154268562793732
26/10/2018 00:00:00,0.145853936672211
27/10/2018 00:00:00,0.137439250946045
28/10/2018 00:00:00,0.129024565219879
29/10/2018 00:00:00,0.120609939098358
30/10/2018 00:00:00,0.112195253372192
31/10/2018 00:00:00,0.103780567646027
01/11/2018 00:00:00,0.0953659415245056
02/11/2018 00:00:00,0.0869512557983398
03/11/2018 00:00:00,0.0785365700721741
04/11/2018 00:00:00,0.0701219439506531
05/11/2018 00:00:00,0.0617072582244873
06/11/2018 00:00:00,0.0532925724983215
07/11/2018 00:00:00,0.0448779463768005
08/11/2018 00:00:00,0.0364632606506348
09/11/2018 00:00:00,0.028048574924469
10/11/2018 00:00:00,0.019633948802948
11/11/2018 00:00:00,0.0112192630767822
12/11/2018 00:00:00,0.00280457735061646
13/11/2018 00:00:00,0
14/11/2018 00:00:00,0
15/11/2018 00:00:00,0
16/11/2018 00:00:00,0
17/11/2018 00:00:00,0
18/11/2018 00:00:00,0
19/11/2018 00:00:00,0
20/11/2018 00:00:00,0
21/11/2018 00:00:00,0
22/11/2018 00:00:00,0
23/11/2018 00:00:00,0
24/11/2018 00:00:00,0
25/11/2018 00:00:00,0
26/11/2018 00:00:00,0
27/11/2018 00:00:00,0
28/11/2018 00:00:00,0
29/11/2018 00:00:00,0
30/11/2018 00:00:00,0
01/12/2018 00:00:00,0
02/12/2018 00:00:00,0
03/12/2018 00:00:00,0
04/12/2018 00:00:00,0
05/12/2018 00:00:00,0
06/12/2018 00:00:00,0
07/12/2018 00:00:00,0
08/12/2018 00:00:00,0
09/12/2018 00:00:00,0
10/12/2018 00:00:00,0
11/12/2018 00:00:00,0
12/12/2018 00:00:00,0
13/12/2018 00:00:00,0
14/12/2018 00:00:00,0
15/12/2018 00:00:00,0
16/12/2018 00:00:00,0
17/12/2018 00:00:00,0
18/12/2018 00:00:00,0
19/12/2018 00:00:00,0
20/12/2018 00:00:00,0
21/12/2018 00:00:00,0
22/12/2018 00:00:00,0
23/12/2018 00:00:00,0
24/12/2018 00:00:00,0
25/12/2018 00:00:00,0
26/12/2018 00:00:00,0
27/12/2018 00:00:00,0
28/12/2018 00:00:00,0
29/12/2018 00:00:00,0
30/12/2018 00:00:00,0
31/12/2018 00:00:00,0
01/01/2019 00:00:00,0
02/01/2019 00:00:00,0
03/01/2019 00:00:00,0
04/01/2019 00:00:00,0
05/01/2019 00:00:00,0
06/01/2019 00:00:00,0
07/01/2019 00:00:00,0
08/01/2019 00:00:00,0
09/01/2019 00:00:00,0
10/01/2019 00:00:00,0
11/01/2019 00:00:00,0
12/01/2019 00:00:00,0
13/01/2019 00:00:00,0
14/01/2019 00:00:00,0
15/01/2019 00:00:00,0
16/01/2019 00:00:00,0
17/01/2019 00:00:00,0
18/01/2019 00:00:00,0
19/01/2019 00:00:00,0
20/01/2019 00:00:00,0
21/01/2019 00:00:00,0
22/01/2019 00:00:00,0
23/01/2019 00:00:00,0
24/01/2019 00:00:00,0
25/01/2019 00:00:00,0
26/01/2019 00:00:00,0
27/01/2019 00:00:00,0
28/01/2019 00:00:00,0
29/01/2019 00:00:00,0
30/01/2019 00:00:00,0
31/01/2019 00:00:00,0
01/02/2019 00:00:00,0
02/02/2019 00:00:00,0
03/02/2019 00:00:00,0
04/02/2019 00:00:00,0
05/02/2019 00:00:00,0
06/02/2019 00:00:00,0
07/02/2019 00:00:00,0
08/02/2019 00:00:00,0
09/02/2019 00:00:00,0
10/02/2019 00:00:00,0
11/02/2019 00:00:00,0
12/02/2019 00:00:00,0
13/02/2019 00:00:00,0
14/02/2019 00:00:00,0
15/02/2019 00:00:00,0
16/02/2019 00:00:00,0
17/02/2019 00:00:00,0
18/02/2019 00:00:00,0
19/02/2019 00:00:00,0
20/02/2019 00:00:00,0
21/02/2019 00:00:00,0
22/02/2019 00:00:00,0
23/02/2019 00:00:00,0
24/02/2019 00:00:00,0
25/02/2019 00:00:00,0
26/02/2019 00:00:00,0
27/02/2019 00:00:00,0
28/02/2019 00:00:00,0
01/03/2019 00:00:00,0
