ID,WL,U,V,SAL,TEMP,TRACE_1,TRACE_2,TRACE_3,TRACE_4,TRACE_5,WQ_1,WQ_2,WQ_3,WQ_4,WQ_5,WQ_6,WQ_7,WQ_8,WQ_9,WQ_10,WQ_11,WQ_12,WQ_13,WQ_14,WQ_15
25,0.347957237,0,0,35,16.79783067,0,0,0,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
26,0.349758053,0,0,35,16.80303267,0,0,0,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
27,0.351437355,0,0,35,16.807593,0,0,0,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
28,0.353059947,0,0,35,16.81148267,0,0,0,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
29,0.354851875,0,0,35,16.81491075,0,0,0,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
30,0.356462463,0,0,35,16.81762367,0,0,0,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
31,0.357890715,0,0,35,16.81920325,0,0,0,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
32,0.35949421,0,0,35,16.8203235,0,0,0,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
33,0.360786137,0,0,35,16.820292,0,0,0,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
34,0.36192683,0,0,35,16.82049633,0,0,0,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
35,0.362869367,0,0,35,16.81944167,0,0,0,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
36,0.364045548,0,0,35,16.81809475,0,0,0,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
37,0.365253023,0,0,35,16.81597875,0,0,0,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
38,0.366376945,0,0,35,16.81342975,0,0,0,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
39,0.367341093,0,0,35,16.81087767,0,0,0,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
40,0.367987097,0,0,35,16.80879533,0,0,0,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
41,0.368850633,0,0,35,16.80617875,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
42,0.369720588,0,0,35,16.803279,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
43,0.370276771,0,0,35,16.80136493,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
44,0.370457838,0,0,35,16.80082733,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
45,0.370913728,0,0,35,16.7993015,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
46,0.371686085,0,0,35,16.7966985,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
47,0.37159527,0,0,35,16.797465,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
48,0.37220472,0,0,35,16.79530771,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
49,0.372367107,0,0,35,16.79521133,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
50,0.3727288,0,0,35,16.79410365,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
51,0.372883152,0,0,35,16.79438391,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
52,0.37323763,0,0,35,16.79318767,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
53,0.373597507,0,0,35,16.793074,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
54,0.37395937,0,0,35,16.793016,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
55,0.37429158,0,0,35,16.792213,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
56,0.37463099,0,0,35,16.79250933,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
57,0.374972672,0,0,35,16.7933188,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
58,0.375367915,0,0,35,16.7943245,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
59,0.375846185,0,0,35,16.7954025,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
60,0.37627654,0,0,35,16.79654867,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
61,0.37663035,0,0,35,16.79807825,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
62,0.376945837,0,0,35,16.800038,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
63,0.377348983,0,0,35,16.80099933,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
64,0.37763025,0,0,35,16.80330475,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
65,0.377987058,0,0,35,16.8057855,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
66,0.378278023,0,0,35,16.80885233,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
67,0.37846891,0,0,35,16.8113535,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
68,0.378682598,0,0,35,16.81359975,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
69,0.378890527,0,0,35,16.816338,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
70,0.379125543,0,0,35,16.81926125,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
71,0.379344613,0,0,35,16.82278725,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
72,0.379454975,0,0,35,16.825943,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
73,0.379554005,0,0,35,16.8292445,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
74,0.379724628,0,0,35,16.83336,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
75,0.379880828,0,0,35,16.837737,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
76,0.379954755,0,0,35,16.8415645,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
77,0.38002497,0,0,35,16.845568,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
78,0.380161753,0,0,35,16.8506605,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
79,0.380295098,0,0,35,16.856059,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
80,0.380426687,0,0,35,16.86116367,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
81,0.380433995,0,0,35,16.8654515,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
82,0.380571433,0,0,35,16.87162675,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
83,0.380672607,0,0,35,16.87788867,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
84,0.380723141,0,0,35,16.88218395,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
85,0.38091239,0,0,35,16.8842965,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
86,0.380964918,0,0,35,16.889162,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
87,0.31539385,0,0,35,16.697611,0,0,0,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
88,0.314952353,0,0,35,16.69383775,0,0,0,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
89,0.31618816,0,0,35,16.697129,0,0,0,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
90,0.316773067,0,0,35,16.697319,0,0,0,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
91,0.317592578,0,0,35,16.69742325,0,0,0,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
92,0.318661038,0,0,35,16.69840925,0,0,0,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
93,0.319656597,0,0,35,16.69962967,0,0,0,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
94,0.320777768,0,0,35,16.70192025,0,0,0,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
95,0.322114513,0,0,35,16.70542833,0,0,0,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
96,0.32286622,0,0,35,16.70659067,0,0,0,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
97,0.32441848,0,0,35,16.7121845,0,0,0,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
98,0.32431122,0,0,35,16.710538,0,0,0,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
99,0.326002238,0,0,35,16.716683,0,0,0,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
100,0.32752937,0,0,35,16.722086,0,0,0,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
101,0.329154235,0,0,35,16.728005,0,0,0,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
102,0.33111834,0,0,35,16.73553075,0,0,0,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
103,0.33287232,0,0,35,16.7424895,0,0,0,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
104,0.334645397,0,0,35,16.74950467,0,0,0,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
105,0.336837663,0,0,35,16.75819567,0,0,0,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
106,0.338713025,0,0,35,16.7656395,0,0,0,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
107,0.34021425,0,0,35,16.7713665,0,0,0,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
108,0.34212171,0,0,35,16.778677,0,0,0,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
109,0.344178698,0,0,35,16.786129,0,0,0,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
110,0.3464723,0,0,35,16.79453967,0,0,0,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
111,0.348121347,0,0,35,16.79969933,0,0,0,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
112,0.350001033,0,0,35,16.80531733,0,0,0,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
113,0.351522933,0,0,35,16.80918733,0,0,0,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
114,0.35327151,0,0,35,16.8137335,0,0,0,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
115,0.354976557,0,0,35,16.817611,0,0,0,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
116,0.35613953,0,0,35,16.819367,0,0,0,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
117,0.356873663,0,0,35,16.81998089,0,0,0,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
118,0.357908123,0,0,35,16.821623,0,0,0,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
119,0.359575815,0,0,35,16.82281375,0,0,0,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
120,0.360646871,0,0,35,16.82363325,0,0,0,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
121,0.36151079,0,0,35,16.822802,0,0,0,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
122,0.362242224,0,0,35,16.82178765,0,0,0,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
123,0.363282815,0,0,35,16.82138375,0,0,0,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
124,0.364481053,0,0,35,16.81983633,0,0,0,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
125,0.365320547,0,0,35,16.81772767,0,0,0,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
126,0.366392305,0,0,35,16.815598,0,0,0,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
127,0.36638571,0,0,35,16.814637,0,0,0,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
128,0.367199361,0,0,35,16.8130497,0,0,0,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
129,0.367562247,0,0,35,16.81146267,0,0,0,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
130,0.368484305,0,0,35,16.80831675,0,0,0,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
131,0.369349023,0,0,35,16.805086,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
132,0.36991164,0,0,35,16.80282167,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
133,0.370735993,0,0,35,16.79965267,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
134,0.371197087,0,0,35,16.79796778,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
135,0.371638469,0,0,35,16.7961504,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
136,0.372005563,0,0,35,16.79493775,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
137,0.37246979,0,0,35,16.793786,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
138,0.373089907,0,0,35,16.79196667,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
139,0.37360249,0,0,35,16.7909025,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
140,0.374088667,0,0,35,16.79024667,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
141,0.374645517,0,0,35,16.789924,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
142,0.37516285,0,0,35,16.789658,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
143,0.37535936,0,0,35,16.7907355,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
144,0.375853446,0,0,35,16.79058714,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
145,0.375865543,0,0,35,16.79207333,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
146,0.376326117,0,0,35,16.79224733,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
147,0.37659061,0,0,35,16.793802,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
148,0.37700853,0,0,35,16.7952595,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
149,0.37743191,0,0,35,16.7972685,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
150,0.377812447,0,0,35,16.79919033,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
151,0.378022275,0,0,35,16.8007395,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
152,0.378069843,0,0,35,16.80234888,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
153,0.378394203,0,0,35,16.80268833,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
154,0.378569287,0,0,35,16.80503167,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
155,0.37871396,0,0,35,16.80758225,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
156,0.37894936,0,0,35,16.81018033,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
157,0.37910549,0,0,35,16.812505,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
158,0.379460053,0,0,35,16.81280575,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
159,0.379357745,0,0,35,16.815776,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
160,0.379571223,0,0,35,16.817987,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
161,0.379776615,0,0,35,16.8216205,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
162,0.379760397,0,0,35,16.82498167,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
163,0.37996067,0,0,35,16.82826075,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
164,0.38014328,0,0,35,16.831749,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
165,0.38010822,0,0,35,16.835479,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
166,0.380246738,0,0,35,16.840128,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
167,0.380375203,0,0,35,16.845076,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
168,0.380522217,0,0,35,16.84950567,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
169,0.38055683,0,0,35,16.85367967,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
170,0.380637123,0,0,35,16.85872333,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
171,0.380742075,0,0,35,16.86566075,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
172,0.38086803,0,0,35,16.8700745,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
173,0.381076427,0,0,35,16.87584633,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
174,0.380888005,0,0,35,16.8781265,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
175,0.381037963,0,0,35,16.88208067,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
176,0.38131335,0,0,35,16.883911,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
177,0.381262443,0,0,35,16.88988867,0,0,0,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
178,0.313290253,0,0,35,16.6884315,0,0,0,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
