Report ID: 352886,,,,,,,,,
Project ID: AWQC-176938,,,,,,,,,
Disclaimer: The data contained in this spreadsheet has been prepared by SA Water at your request and is subject to the terms and conditions of contract between SA Water and your company.  SA Water accepts no liability for and gives no undertakings or warranties concerning the accuracy completeness or fitness for purpose of this data for use by your company or any third party,,,,,,,,,
Sample ID,Sampled Date,Received Date,Sampling Point,S Point Description,Sample Description,Test Name,Result Name,Result Value,Units
2022-009-2575,24/11/2022 10:25:00 AM,24/11/2022 03:58:08 PM,31525,EPA - Villa de Yumpa,,Nitrate + Nitrite as N,"Nitrate + Nitrite as N",<0.5,µg/L
2022-009-2575,24/11/2022 10:25:00 AM,24/11/2022 03:58:08 PM,31525,EPA - Villa de Yumpa,,Nitrate + Nitrite as N,"Nitrate + Nitrite as NO3",<2.3,µg/L
2022-009-2575,24/11/2022 10:25:00 AM,24/11/2022 03:58:08 PM,31525,EPA - Villa de Yumpa,,Nitrate + Nitrite as N,"Nitrate as Nitrogen",false,µg/L
2022-009-2575,24/11/2022 10:25:00 AM,24/11/2022 03:58:08 PM,31525,EPA - Villa de Yumpa,,Ammonia as N,"Ammonia as N",22,µg/L
2022-009-2575,24/11/2022 10:25:00 AM,24/11/2022 03:58:08 PM,31525,EPA - Villa de Yumpa,,Nitrogen - Total,"Nitrogen - Total",2.72,mg/L
2022-009-2575,24/11/2022 10:25:00 AM,24/11/2022 03:58:08 PM,31525,EPA - Villa de Yumpa,,Algal Identification,"Chaetoceros",114,cells/mL
2022-009-2575,24/11/2022 10:25:00 AM,24/11/2022 03:58:08 PM,31525,EPA - Villa de Yumpa,,Algal Identification,"Pennate diatoms",10,cells/mL
2022-009-2575,24/11/2022 10:25:00 AM,24/11/2022 03:58:08 PM,31525,EPA - Villa de Yumpa,,Algal Identification,"Chlorella",449000,cells/mL
2022-009-2575,24/11/2022 10:25:00 AM,24/11/2022 03:58:08 PM,31525,EPA - Villa de Yumpa,,Algal Identification,"Phytoflagellates",6330,cells/mL
2022-009-2575,24/11/2022 10:25:00 AM,24/11/2022 03:58:08 PM,31525,EPA - Villa de Yumpa,,Algal Identification,"Eunotia",10,cells/mL
2022-009-2575,24/11/2022 10:25:00 AM,24/11/2022 03:58:08 PM,31525,EPA - Villa de Yumpa,,Algal Identification,"Unicellular green algae",188000,cells/mL
2022-009-2575,24/11/2022 10:25:00 AM,24/11/2022 03:58:08 PM,31525,EPA - Villa de Yumpa,,TKN as N,"TKN as Nitrogen",2.72,mg/L
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Chlorophyll a & Phaeophytin a,"Chlorophyll a",37.5,µg/L
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Chlorophyll a & Phaeophytin a,"Phaeophytin a",8.71,µg/L
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Phosphorus - Total,"Phosphorus - Total",0.102,mg/L
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,pH,"pH",8.6,pH units
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,pH,"Temperature at which pH is measured",22.4,°C
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Suspended Solids,"Suspended Solids",20,mg/L
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Silica - Reactive,"Silica - Reactive",3.26,mg/L
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Dissolved Organic Carbon,"Dissolved Organic Carbon",10.4,mg/L
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Total Organic Carbon,"Total Organic Carbon",13.8,mg/L
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Chloride,"Chloride",1430,mg/L
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Conductivity & Total Dissolved Solids,"Conductivity",4700,µS/cm
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Conductivity & Total Dissolved Solids,"Note",Conductivity measurement is corrected to 25°C,
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Conductivity & Total Dissolved Solids,"Total Dissolved Solids (by EC)",2660,mg/L
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Alkalinity as Calcium Carbonate",84,mg/L
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Bicarbonate",94,mg/L
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Carbonate",4,mg/L
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Hydroxide",0,mg/L
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Turbidity,"Turbidity",32,NTU
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Phosphorus - Filterable Reactive as P,"Phosphorus -Filterable Reactive as PO4",46.046,µg/L
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Phosphorus - Filterable Reactive as P,"Phosphorus-Filterable Reactive as P",15.4,µg/L
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Nitrate + Nitrite as N,"Nitrate + Nitrite as N",1.8,µg/L
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Nitrate + Nitrite as N,"Nitrate + Nitrite as NO3",7.97,µg/L
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Nitrate + Nitrite as N,"Nitrate as Nitrogen",false,µg/L
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Ammonia as N,"Ammonia as N",34,µg/L
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Nitrogen - Total,"Nitrogen - Total",1.15,mg/L
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Algal Identification,"Nitzschia",2,cells/mL
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Algal Identification,"Closterium",2,cells/mL
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Algal Identification,"Planctonema",198,cells/mL
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Algal Identification,"Cyclotella small_spp",29200,cells/mL
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Algal Identification,"Scenedesmus",450,cells/mL
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Algal Identification,"Pediastrum",30,cells/mL
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Algal Identification,"Oxyrrhis",10,cells/mL
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Algal Identification,"Cryptomonas",70,cells/mL
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Algal Identification,"Crucigenia",2350,cells/mL
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Algal Identification,"Monoraphidium",525,cells/mL
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Algal Identification,"Planktolyngbya",580,cells/mL
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Algal Identification,"Nitzschia small_spp",30,cells/mL
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Algal Identification,"Schroederia",20,cells/mL
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Algal Identification,"Stichococcus",2800,cells/mL
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Algal Identification,"Cyanodictyon",3120,cells/mL
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Algal Identification,"Tetrastrum",267,cells/mL
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Algal Identification,"Other Organisms",60,cells/mL
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Algal Count - Total,"Algae - Total",39700,cells/mL
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Algal Count - Total,"Blue Green Algae - Total",3700,cells/mL
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Algal Count - Total,"Diatoms - Total",29200,cells/mL
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Algal Count - Total,"Geosmin-MIB producing BGA - Total",0,cells/mL
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Algal Count - Total,"Green Algae - Total",6640,cells/mL
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Algal Count - Total,"Toxin producing BGA - Total",0,cells/mL
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Algal Biovolume,"Algal Biovolume Comment",Biovolumes for taxa reported at genus level are approximate values. Reported taxa and calculated biovolume includes only those with taxon cell volume and associated cell count data. Biovolume totals have specific criteria around how they calculate.,
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Algal Biovolume,"Nitzschia",<0.01,mm3/L
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Algal Biovolume,"Cyclotella small_spp",0.01,mm3/L
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Algal Biovolume,"Scenedesmus",1.43,mm3/L
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Algal Biovolume,"Pediastrum",0.11,mm3/L
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Algal Biovolume,"Cryptomonas",0.04,mm3/L
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Algal Biovolume,"Crucigenia",0.08,mm3/L
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Algal Biovolume,"Monoraphidium",0.07,mm3/L
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Algal Biovolume,"Planktolyngbya",0.47,mm3/L
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Algal Biovolume,"Nitzschia small_spp",<0.01,mm3/L
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Algal Biovolume,"Schroederia",<0.01,mm3/L
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Algal Biovolume,"Cyanodictyon",<0.01,mm3/L
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Algal Biovolume,"Total Algae Biovolume",Not Calculated,mm3/L
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Algal Biovolume,"Total Blue_Green Algae Biovolume",<0.02,mm3/L
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Algal Biovolume,"Total Diatom Biovolume",1.43,mm3/L
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Algal Biovolume,"Total Green Algae Biovolume",Not Calculated,mm3/L
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,Algal Biovolume,"Total Toxic BGA Biovolume",0.00,mm3/L
2022-009-2576,23/11/2022 04:10:00 PM,24/11/2022 03:58:31 PM,31523,EPA - Long Point,,TKN as N,"TKN as Nitrogen",1.15,mg/L
2022-009-2577,24/11/2022 09:15:00 AM,24/11/2022 03:58:56 PM,31526,EPA - Nth Jack Point,,Chlorophyll a & Phaeophytin a,"Chlorophyll a",52.8,µg/L
2022-009-2577,24/11/2022 09:15:00 AM,24/11/2022 03:58:56 PM,31526,EPA - Nth Jack Point,,Chlorophyll a & Phaeophytin a,"Phaeophytin a",17.7,µg/L
2022-009-2577,24/11/2022 09:15:00 AM,24/11/2022 03:58:56 PM,31526,EPA - Nth Jack Point,,Algal Count - Total,"Algae - Total",1460000,cells/mL
2022-009-2577,24/11/2022 09:15:00 AM,24/11/2022 03:58:56 PM,31526,EPA - Nth Jack Point,,Algal Count - Total,"Blue Green Algae - Total",0,cells/mL
2022-009-2577,24/11/2022 09:15:00 AM,24/11/2022 03:58:56 PM,31526,EPA - Nth Jack Point,,Algal Count - Total,"Diatoms - Total",0,cells/mL
2022-009-2577,24/11/2022 09:15:00 AM,24/11/2022 03:58:56 PM,31526,EPA - Nth Jack Point,,Algal Count - Total,"Geosmin-MIB producing BGA - Total",0,cells/mL
2022-009-2577,24/11/2022 09:15:00 AM,24/11/2022 03:58:56 PM,31526,EPA - Nth Jack Point,,Algal Count - Total,"Green Algae - Total",1460000,cells/mL
2022-009-2577,24/11/2022 09:15:00 AM,24/11/2022 03:58:56 PM,31526,EPA - Nth Jack Point,,Algal Count - Total,"Toxin producing BGA - Total",0,cells/mL
2022-009-2577,24/11/2022 09:15:00 AM,24/11/2022 03:58:56 PM,31526,EPA - Nth Jack Point,,Algal Biovolume,"Algal Biovolume Comment",Biovolumes for taxa reported at genus level are approximate values. Reported taxa and calculated biovolume includes only those with taxon cell volume and associated cell count data. Biovolume totals have specific criteria around how they calculate.,
2022-009-2577,24/11/2022 09:15:00 AM,24/11/2022 03:58:56 PM,31526,EPA - Nth Jack Point,,Algal Biovolume,"Unicellular green algae small_spp",7.37,mm3/L
2022-009-2577,24/11/2022 09:15:00 AM,24/11/2022 03:58:56 PM,31526,EPA - Nth Jack Point,,Algal Biovolume,"Chlorella",40.0,mm3/L
2022-009-2577,24/11/2022 09:15:00 AM,24/11/2022 03:58:56 PM,31526,EPA - Nth Jack Point,,Algal Biovolume,"Total Algae Biovolume",Not Calculated,mm3/L
2022-009-2577,24/11/2022 09:15:00 AM,24/11/2022 03:58:56 PM,31526,EPA - Nth Jack Point,,Algal Biovolume,"Total Blue_Green Algae Biovolume",0.00,mm3/L
2022-009-2577,24/11/2022 09:15:00 AM,24/11/2022 03:58:56 PM,31526,EPA - Nth Jack Point,,Algal Biovolume,"Total Diatom Biovolume",0.00,mm3/L
2022-009-2577,24/11/2022 09:15:00 AM,24/11/2022 03:58:56 PM,31526,EPA - Nth Jack Point,,Algal Biovolume,"Total Green Algae Biovolume",Not Calculated,mm3/L
2022-009-2577,24/11/2022 09:15:00 AM,24/11/2022 03:58:56 PM,31526,EPA - Nth Jack Point,,Algal Biovolume,"Total Toxic BGA Biovolume",0.00,mm3/L
2022-009-2577,24/11/2022 09:15:00 AM,24/11/2022 03:58:56 PM,31526,EPA - Nth Jack Point,,Phosphorus - Total,"Phosphorus - Total",0.156,mg/L
2022-009-2577,24/11/2022 09:15:00 AM,24/11/2022 03:58:56 PM,31526,EPA - Nth Jack Point,,pH,"pH",8.2,pH units
2022-009-2577,24/11/2022 09:15:00 AM,24/11/2022 03:58:56 PM,31526,EPA - Nth Jack Point,,pH,"Temperature at which pH is measured",22.6,°C
2022-009-2577,24/11/2022 09:15:00 AM,24/11/2022 03:58:56 PM,31526,EPA - Nth Jack Point,,Suspended Solids,"Suspended Solids",12,mg/L
2022-009-2577,24/11/2022 09:15:00 AM,24/11/2022 03:58:56 PM,31526,EPA - Nth Jack Point,,Silica - Reactive,"Silica - Reactive",1.75,mg/L
2022-009-2577,24/11/2022 09:15:00 AM,24/11/2022 03:58:56 PM,31526,EPA - Nth Jack Point,,Dissolved Organic Carbon,"Dissolved Organic Carbon",17.4,mg/L
2022-009-2577,24/11/2022 09:15:00 AM,24/11/2022 03:58:56 PM,31526,EPA - Nth Jack Point,,Total Organic Carbon,"Total Organic Carbon",24.3,mg/L
2022-009-2577,24/11/2022 09:15:00 AM,24/11/2022 03:58:56 PM,31526,EPA - Nth Jack Point,,Chloride,"Chloride",32000,mg/L
2022-009-2577,24/11/2022 09:15:00 AM,24/11/2022 03:58:56 PM,31526,EPA - Nth Jack Point,,Conductivity & Total Dissolved Solids,"Conductivity",77500,µS/cm
2022-009-2577,24/11/2022 09:15:00 AM,24/11/2022 03:58:56 PM,31526,EPA - Nth Jack Point,,Conductivity & Total Dissolved Solids,"Note",Conductivity measurement is corrected to 25°C,
2022-009-2577,24/11/2022 09:15:00 AM,24/11/2022 03:58:56 PM,31526,EPA - Nth Jack Point,,Conductivity & Total Dissolved Solids,"Total Dissolved Solids (by EC)",60800,mg/L
2022-009-2577,24/11/2022 09:15:00 AM,24/11/2022 03:58:56 PM,31526,EPA - Nth Jack Point,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Alkalinity as Calcium Carbonate",219,mg/L
2022-009-2577,24/11/2022 09:15:00 AM,24/11/2022 03:58:56 PM,31526,EPA - Nth Jack Point,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Bicarbonate",267,mg/L
2022-009-2577,24/11/2022 09:15:00 AM,24/11/2022 03:58:56 PM,31526,EPA - Nth Jack Point,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Carbonate",0,mg/L
2022-009-2577,24/11/2022 09:15:00 AM,24/11/2022 03:58:56 PM,31526,EPA - Nth Jack Point,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Hydroxide",0,mg/L
2022-009-2577,24/11/2022 09:15:00 AM,24/11/2022 03:58:56 PM,31526,EPA - Nth Jack Point,,Turbidity,"Turbidity",13,NTU
2022-009-2577,24/11/2022 09:15:00 AM,24/11/2022 03:58:56 PM,31526,EPA - Nth Jack Point,,Phosphorus - Filterable Reactive as P,"Phosphorus -Filterable Reactive as PO4",24.518,µg/L
2022-009-2577,24/11/2022 09:15:00 AM,24/11/2022 03:58:56 PM,31526,EPA - Nth Jack Point,,Phosphorus - Filterable Reactive as P,"Phosphorus-Filterable Reactive as P",8.2,µg/L
2022-009-2577,24/11/2022 09:15:00 AM,24/11/2022 03:58:56 PM,31526,EPA - Nth Jack Point,,Nitrate + Nitrite as N,"Nitrate + Nitrite as N",1.2,µg/L
2022-009-2577,24/11/2022 09:15:00 AM,24/11/2022 03:58:56 PM,31526,EPA - Nth Jack Point,,Nitrate + Nitrite as N,"Nitrate + Nitrite as NO3",5.32,µg/L
2022-009-2577,24/11/2022 09:15:00 AM,24/11/2022 03:58:56 PM,31526,EPA - Nth Jack Point,,Nitrate + Nitrite as N,"Nitrate as Nitrogen",false,µg/L
2022-009-2577,24/11/2022 09:15:00 AM,24/11/2022 03:58:56 PM,31526,EPA - Nth Jack Point,,Ammonia as N,"Ammonia as N",31,µg/L
2022-009-2577,24/11/2022 09:15:00 AM,24/11/2022 03:58:56 PM,31526,EPA - Nth Jack Point,,Nitrogen - Total,"Nitrogen - Total",3.55,mg/L
2022-009-2577,24/11/2022 09:15:00 AM,24/11/2022 03:58:56 PM,31526,EPA - Nth Jack Point,,Algal Identification,"Chlorella",890000,cells/mL
2022-009-2577,24/11/2022 09:15:00 AM,24/11/2022 03:58:56 PM,31526,EPA - Nth Jack Point,,Algal Identification,"Phytoflagellates",46500,cells/mL
2022-009-2577,24/11/2022 09:15:00 AM,24/11/2022 03:58:56 PM,31526,EPA - Nth Jack Point,,Algal Identification,"Unicellular green algae small_spp",523000,cells/mL
