Report ID: 261726,,,,,,,,,
Project ID: AWQC-139188,,,,,,,,,
Disclaimer: The data contained in this spreadsheet has been prepared by SA Water at your request and is subject to the terms and conditions of contract between SA Water and your company.  SA Water accepts no liability for and gives no undertakings or warranties concerning the accuracy completeness or fitness for purpose of this data for use by your company or any third party,,,,,,,,,
Sample ID,Sampled Date,Received Date,Sampling Point,S Point Description,Sample Description,Test Name,Result Name,Result Value,Units
2019-005-9280,25/09/2019 03:00:00 PM,26/09/2019 10:25:41 AM,353180,EPA -  Tauwitchere,,Chlorophyll a & Phaeophytin a,"Chlorophyll a",16.4,µg/L
2019-005-9280,25/09/2019 03:00:00 PM,26/09/2019 10:25:41 AM,353180,EPA -  Tauwitchere,,Chlorophyll a & Phaeophytin a,"Phaeophytin a",5.22,µg/L
2019-005-9280,25/09/2019 03:00:00 PM,26/09/2019 10:25:41 AM,353180,EPA -  Tauwitchere,,Chlorophyll a & b,"Chlorophyll a",19.0,µg/L
2019-005-9280,25/09/2019 03:00:00 PM,26/09/2019 10:25:41 AM,353180,EPA -  Tauwitchere,,Chlorophyll a & b,"Chlorophyll b",2.11,µg/L
2019-005-9280,25/09/2019 03:00:00 PM,26/09/2019 10:25:41 AM,353180,EPA -  Tauwitchere,,Chlorophyll a & b,"Chlorophyll comment",Chlorophyll a & b results are the sum of chlorophyll & their degradation by products (Phaeophytins),
2019-005-9280,25/09/2019 03:00:00 PM,26/09/2019 10:25:41 AM,353180,EPA -  Tauwitchere,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Alkalinity as Calcium Carbonate",111,mg/L
2019-005-9280,25/09/2019 03:00:00 PM,26/09/2019 10:25:41 AM,353180,EPA -  Tauwitchere,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Bicarbonate",136,mg/L
2019-005-9280,25/09/2019 03:00:00 PM,26/09/2019 10:25:41 AM,353180,EPA -  Tauwitchere,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Carbonate",0,mg/L
2019-005-9280,25/09/2019 03:00:00 PM,26/09/2019 10:25:41 AM,353180,EPA -  Tauwitchere,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Hydroxide",0,mg/L
2019-005-9280,25/09/2019 03:00:00 PM,26/09/2019 10:25:41 AM,353180,EPA -  Tauwitchere,,Conductivity & Total Dissolved Solids,"Conductivity",9010,µS/cm
2019-005-9280,25/09/2019 03:00:00 PM,26/09/2019 10:25:41 AM,353180,EPA -  Tauwitchere,,Conductivity & Total Dissolved Solids,"Total Dissolved Solids (by EC)",5210,mg/L
2019-005-9280,25/09/2019 03:00:00 PM,26/09/2019 10:25:41 AM,353180,EPA -  Tauwitchere,,Suspended Solids,"Suspended Solids",35,mg/L
2019-005-9280,25/09/2019 03:00:00 PM,26/09/2019 10:25:41 AM,353180,EPA -  Tauwitchere,,Silica - Reactive,"Silica - Reactive",0.30,mg/L
2019-005-9280,25/09/2019 03:00:00 PM,26/09/2019 10:25:41 AM,353180,EPA -  Tauwitchere,,pH,"pH",8.2,pH units
2019-005-9280,25/09/2019 03:00:00 PM,26/09/2019 10:25:41 AM,353180,EPA -  Tauwitchere,,pH,"Temperature at which pH is measured",22.8,°C
2019-005-9280,25/09/2019 03:00:00 PM,26/09/2019 10:25:41 AM,353180,EPA -  Tauwitchere,,Volatile Suspended Solids,"Fixed Solids",16,mg/L
2019-005-9280,25/09/2019 03:00:00 PM,26/09/2019 10:25:41 AM,353180,EPA -  Tauwitchere,,Volatile Suspended Solids,"Volatile Suspended Solids",19,mg/L
2019-005-9280,25/09/2019 03:00:00 PM,26/09/2019 10:25:41 AM,353180,EPA -  Tauwitchere,,Turbidity,"Turbidity",21,NTU
2019-005-9280,25/09/2019 03:00:00 PM,26/09/2019 10:25:41 AM,353180,EPA -  Tauwitchere,,Nitrate + Nitrite as N,"Nitrate + Nitrite as N",0.034,mg/L
2019-005-9280,25/09/2019 03:00:00 PM,26/09/2019 10:25:41 AM,353180,EPA -  Tauwitchere,,Phosphorus - Filterable Reactive as P,"Phosphorus - Filterable Reactive as P",0.035,mg/L
2019-005-9280,25/09/2019 03:00:00 PM,26/09/2019 10:25:41 AM,353180,EPA -  Tauwitchere,,Ammonia as N,"Ammonia as N",0.113,mg/L
2019-005-9280,25/09/2019 03:00:00 PM,26/09/2019 10:25:41 AM,353180,EPA -  Tauwitchere,,Nitrogen - Total,"Nitrogen - Total",1.51,mg/L
2019-005-9280,25/09/2019 03:00:00 PM,26/09/2019 10:25:41 AM,353180,EPA -  Tauwitchere,,Dissolved Organic Carbon,"Dissolved Organic Carbon",8.7,mg/L
2019-005-9280,25/09/2019 03:00:00 PM,26/09/2019 10:25:41 AM,353180,EPA -  Tauwitchere,,Total Organic Carbon,"Total Organic Carbon",11.2,mg/L
2019-005-9280,25/09/2019 03:00:00 PM,26/09/2019 10:25:41 AM,353180,EPA -  Tauwitchere,,Chloride,"Chloride",4150,mg/L
2019-005-9281,25/09/2019 02:10:00 PM,26/09/2019 10:27:58 AM,31523,EPA - Long Point,,TKN as N,"TKN as Nitrogen",4.27,mg/L
2019-005-9281,25/09/2019 02:10:00 PM,26/09/2019 10:27:58 AM,31523,EPA - Long Point,,Phosphorus - Total,"Phosphorus - Total",0.072,mg/L
2019-005-9281,25/09/2019 02:10:00 PM,26/09/2019 10:27:58 AM,31523,EPA - Long Point,,Chlorophyll a & Phaeophytin a,"Chlorophyll a",1.75,µg/L
2019-005-9281,25/09/2019 02:10:00 PM,26/09/2019 10:27:58 AM,31523,EPA - Long Point,,Chlorophyll a & Phaeophytin a,"Phaeophytin a",1.19,µg/L
2019-005-9281,25/09/2019 02:10:00 PM,26/09/2019 10:27:58 AM,31523,EPA - Long Point,,Chlorophyll a & b,"Chlorophyll a",2.43,µg/L
2019-005-9281,25/09/2019 02:10:00 PM,26/09/2019 10:27:58 AM,31523,EPA - Long Point,,Chlorophyll a & b,"Chlorophyll b",0.10,µg/L
2019-005-9281,25/09/2019 02:10:00 PM,26/09/2019 10:27:58 AM,31523,EPA - Long Point,,Chlorophyll a & b,"Chlorophyll comment",Chlorophyll a & b results are the sum of chlorophyll & their degradation by products (Phaeophytins),
2019-005-9281,25/09/2019 02:10:00 PM,26/09/2019 10:27:58 AM,31523,EPA - Long Point,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Alkalinity as Calcium Carbonate",148,mg/L
2019-005-9281,25/09/2019 02:10:00 PM,26/09/2019 10:27:58 AM,31523,EPA - Long Point,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Bicarbonate",181,mg/L
2019-005-9281,25/09/2019 02:10:00 PM,26/09/2019 10:27:58 AM,31523,EPA - Long Point,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Carbonate",0,mg/L
2019-005-9281,25/09/2019 02:10:00 PM,26/09/2019 10:27:58 AM,31523,EPA - Long Point,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Hydroxide",0,mg/L
2019-005-9281,25/09/2019 02:10:00 PM,26/09/2019 10:27:58 AM,31523,EPA - Long Point,,Suspended Solids,"Suspended Solids",4,mg/L
2019-005-9281,25/09/2019 02:10:00 PM,26/09/2019 10:27:58 AM,31523,EPA - Long Point,,Silica - Reactive,"Silica - Reactive",0.23,mg/L
2019-005-9281,25/09/2019 02:10:00 PM,26/09/2019 10:27:58 AM,31523,EPA - Long Point,,pH,"pH",8.0,pH units
2019-005-9281,25/09/2019 02:10:00 PM,26/09/2019 10:27:58 AM,31523,EPA - Long Point,,pH,"Temperature at which pH is measured",22.9,°C
2019-005-9281,25/09/2019 02:10:00 PM,26/09/2019 10:27:58 AM,31523,EPA - Long Point,,Volatile Suspended Solids,"Fixed Solids",2,mg/L
2019-005-9281,25/09/2019 02:10:00 PM,26/09/2019 10:27:58 AM,31523,EPA - Long Point,,Volatile Suspended Solids,"Volatile Suspended Solids",2,mg/L
2019-005-9281,25/09/2019 02:10:00 PM,26/09/2019 10:27:58 AM,31523,EPA - Long Point,,Turbidity,"Turbidity",3.0,NTU
2019-005-9281,25/09/2019 02:10:00 PM,26/09/2019 10:27:58 AM,31523,EPA - Long Point,,Nitrate + Nitrite as N,"Nitrate + Nitrite as N",0.040,mg/L
2019-005-9281,25/09/2019 02:10:00 PM,26/09/2019 10:27:58 AM,31523,EPA - Long Point,,Phosphorus - Filterable Reactive as P,"Phosphorus - Filterable Reactive as P",0.012,mg/L
2019-005-9281,25/09/2019 02:10:00 PM,26/09/2019 10:27:58 AM,31523,EPA - Long Point,,Ammonia as N,"Ammonia as N",0.021,mg/L
2019-005-9281,25/09/2019 02:10:00 PM,26/09/2019 10:27:58 AM,31523,EPA - Long Point,,Nitrogen - Total,"Nitrogen - Total",4.31,mg/L
2019-005-9281,25/09/2019 02:10:00 PM,26/09/2019 10:27:58 AM,31523,EPA - Long Point,,Dissolved Organic Carbon,"Dissolved Organic Carbon",10.3,mg/L
2019-005-9281,25/09/2019 02:10:00 PM,26/09/2019 10:27:58 AM,31523,EPA - Long Point,,Total Organic Carbon,"Total Organic Carbon",11.0,mg/L
2019-005-9281,25/09/2019 02:10:00 PM,26/09/2019 10:27:58 AM,31523,EPA - Long Point,,Conductivity & Total Dissolved Solids,"Conductivity",44900,µS/cm
2019-005-9281,25/09/2019 02:10:00 PM,26/09/2019 10:27:58 AM,31523,EPA - Long Point,,Conductivity & Total Dissolved Solids,"Total Dissolved Solids (by EC)",30800,mg/L
2019-005-9281,25/09/2019 02:10:00 PM,26/09/2019 10:27:58 AM,31523,EPA - Long Point,,Chloride,"Chloride",16000,mg/L
2019-005-9282,25/09/2019 09:00:00 AM,26/09/2019 10:28:15 AM,31526,EPA - Nth Jack Point,,TKN as N,"TKN as Nitrogen",4.65,mg/L
2019-005-9282,25/09/2019 09:00:00 AM,26/09/2019 10:28:15 AM,31526,EPA - Nth Jack Point,,Phosphorus - Total,"Phosphorus - Total",0.143,mg/L
2019-005-9282,25/09/2019 09:00:00 AM,26/09/2019 10:28:15 AM,31526,EPA - Nth Jack Point,,Chlorophyll a & Phaeophytin a,"Chlorophyll a",50.2,µg/L
2019-005-9282,25/09/2019 09:00:00 AM,26/09/2019 10:28:15 AM,31526,EPA - Nth Jack Point,,Chlorophyll a & Phaeophytin a,"Phaeophytin a",8.96,µg/L
2019-005-9282,25/09/2019 09:00:00 AM,26/09/2019 10:28:15 AM,31526,EPA - Nth Jack Point,,Chlorophyll a & b,"Chlorophyll a",53.9,µg/L
2019-005-9282,25/09/2019 09:00:00 AM,26/09/2019 10:28:15 AM,31526,EPA - Nth Jack Point,,Chlorophyll a & b,"Chlorophyll b",7.32,µg/L
2019-005-9282,25/09/2019 09:00:00 AM,26/09/2019 10:28:15 AM,31526,EPA - Nth Jack Point,,Chlorophyll a & b,"Chlorophyll comment",Chlorophyll a & b results are the sum of chlorophyll & their degradation by products (Phaeophytins),
2019-005-9282,25/09/2019 09:00:00 AM,26/09/2019 10:28:15 AM,31526,EPA - Nth Jack Point,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Alkalinity as Calcium Carbonate",227,mg/L
2019-005-9282,25/09/2019 09:00:00 AM,26/09/2019 10:28:15 AM,31526,EPA - Nth Jack Point,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Bicarbonate",277,mg/L
2019-005-9282,25/09/2019 09:00:00 AM,26/09/2019 10:28:15 AM,31526,EPA - Nth Jack Point,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Carbonate",0,mg/L
2019-005-9282,25/09/2019 09:00:00 AM,26/09/2019 10:28:15 AM,31526,EPA - Nth Jack Point,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Hydroxide",0,mg/L
2019-005-9282,25/09/2019 09:00:00 AM,26/09/2019 10:28:15 AM,31526,EPA - Nth Jack Point,,Chloride,"Chloride",38000,mg/L
2019-005-9282,25/09/2019 09:00:00 AM,26/09/2019 10:28:15 AM,31526,EPA - Nth Jack Point,,Suspended Solids,"Suspended Solids",40,mg/L
2019-005-9282,25/09/2019 09:00:00 AM,26/09/2019 10:28:15 AM,31526,EPA - Nth Jack Point,,Silica - Reactive,"Silica - Reactive",5.16,mg/L
2019-005-9282,25/09/2019 09:00:00 AM,26/09/2019 10:28:15 AM,31526,EPA - Nth Jack Point,,pH,"pH",8.2,pH units
2019-005-9282,25/09/2019 09:00:00 AM,26/09/2019 10:28:15 AM,31526,EPA - Nth Jack Point,,pH,"Temperature at which pH is measured",22.8,°C
2019-005-9282,25/09/2019 09:00:00 AM,26/09/2019 10:28:15 AM,31526,EPA - Nth Jack Point,,Volatile Suspended Solids,"Fixed Solids",2,mg/L
2019-005-9282,25/09/2019 09:00:00 AM,26/09/2019 10:28:15 AM,31526,EPA - Nth Jack Point,,Volatile Suspended Solids,"Volatile Suspended Solids",38,mg/L
2019-005-9282,25/09/2019 09:00:00 AM,26/09/2019 10:28:15 AM,31526,EPA - Nth Jack Point,,Turbidity,"Turbidity",18,NTU
2019-005-9282,25/09/2019 09:00:00 AM,26/09/2019 10:28:15 AM,31526,EPA - Nth Jack Point,,Nitrate + Nitrite as N,"Nitrate + Nitrite as N",0.009,mg/L
2019-005-9282,25/09/2019 09:00:00 AM,26/09/2019 10:28:15 AM,31526,EPA - Nth Jack Point,,Phosphorus - Filterable Reactive as P,"Phosphorus - Filterable Reactive as P",0.004,mg/L
2019-005-9282,25/09/2019 09:00:00 AM,26/09/2019 10:28:15 AM,31526,EPA - Nth Jack Point,,Ammonia as N,"Ammonia as N",0.011,mg/L
2019-005-9282,25/09/2019 09:00:00 AM,26/09/2019 10:28:15 AM,31526,EPA - Nth Jack Point,,Nitrogen - Total,"Nitrogen - Total",4.66,mg/L
2019-005-9282,25/09/2019 09:00:00 AM,26/09/2019 10:28:15 AM,31526,EPA - Nth Jack Point,,Dissolved Organic Carbon,"Dissolved Organic Carbon",19.9,mg/L
2019-005-9282,25/09/2019 09:00:00 AM,26/09/2019 10:28:15 AM,31526,EPA - Nth Jack Point,,Total Organic Carbon,"Total Organic Carbon",28.6,mg/L
2019-005-9282,25/09/2019 09:00:00 AM,26/09/2019 10:28:15 AM,31526,EPA - Nth Jack Point,,Conductivity & Total Dissolved Solids,"Conductivity",95300,µS/cm
2019-005-9282,25/09/2019 09:00:00 AM,26/09/2019 10:28:15 AM,31526,EPA - Nth Jack Point,,Conductivity & Total Dissolved Solids,"Total Dissolved Solids (by EC)",79800,mg/L
2019-005-9283,25/09/2019 07:40:00 AM,26/09/2019 10:27:40 AM,31518,EPA - 12 South Salt Creek,,TKN as N,"TKN as Nitrogen",4.52,mg/L
2019-005-9283,25/09/2019 07:40:00 AM,26/09/2019 10:27:40 AM,31518,EPA - 12 South Salt Creek,,Phosphorus - Total,"Phosphorus - Total",0.243,mg/L
2019-005-9283,25/09/2019 07:40:00 AM,26/09/2019 10:27:40 AM,31518,EPA - 12 South Salt Creek,,Chlorophyll a & Phaeophytin a,"Chlorophyll a",51.8,µg/L
2019-005-9283,25/09/2019 07:40:00 AM,26/09/2019 10:27:40 AM,31518,EPA - 12 South Salt Creek,,Chlorophyll a & Phaeophytin a,"Phaeophytin a",9.40,µg/L
2019-005-9283,25/09/2019 07:40:00 AM,26/09/2019 10:27:40 AM,31518,EPA - 12 South Salt Creek,,Chlorophyll a & b,"Chlorophyll a",55.3,µg/L
2019-005-9283,25/09/2019 07:40:00 AM,26/09/2019 10:27:40 AM,31518,EPA - 12 South Salt Creek,,Chlorophyll a & b,"Chlorophyll b",9.42,µg/L
2019-005-9283,25/09/2019 07:40:00 AM,26/09/2019 10:27:40 AM,31518,EPA - 12 South Salt Creek,,Chlorophyll a & b,"Chlorophyll comment",Chlorophyll a & b results are the sum of chlorophyll & their degradation by products (Phaeophytins),
2019-005-9283,25/09/2019 07:40:00 AM,26/09/2019 10:27:40 AM,31518,EPA - 12 South Salt Creek,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Alkalinity as Calcium Carbonate",206,mg/L
2019-005-9283,25/09/2019 07:40:00 AM,26/09/2019 10:27:40 AM,31518,EPA - 12 South Salt Creek,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Bicarbonate",251,mg/L
2019-005-9283,25/09/2019 07:40:00 AM,26/09/2019 10:27:40 AM,31518,EPA - 12 South Salt Creek,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Carbonate",0,mg/L
2019-005-9283,25/09/2019 07:40:00 AM,26/09/2019 10:27:40 AM,31518,EPA - 12 South Salt Creek,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Hydroxide",0,mg/L
2019-005-9283,25/09/2019 07:40:00 AM,26/09/2019 10:27:40 AM,31518,EPA - 12 South Salt Creek,,Chloride,"Chloride",40100,mg/L
2019-005-9283,25/09/2019 07:40:00 AM,26/09/2019 10:27:40 AM,31518,EPA - 12 South Salt Creek,,Suspended Solids,"Suspended Solids",24,mg/L
2019-005-9283,25/09/2019 07:40:00 AM,26/09/2019 10:27:40 AM,31518,EPA - 12 South Salt Creek,,Silica - Reactive,"Silica - Reactive",6.10,mg/L
2019-005-9283,25/09/2019 07:40:00 AM,26/09/2019 10:27:40 AM,31518,EPA - 12 South Salt Creek,,pH,"pH",8.1,pH units
2019-005-9283,25/09/2019 07:40:00 AM,26/09/2019 10:27:40 AM,31518,EPA - 12 South Salt Creek,,pH,"Temperature at which pH is measured",22.9,°C
2019-005-9283,25/09/2019 07:40:00 AM,26/09/2019 10:27:40 AM,31518,EPA - 12 South Salt Creek,,Volatile Suspended Solids,"Fixed Solids",<1,mg/L
2019-005-9283,25/09/2019 07:40:00 AM,26/09/2019 10:27:40 AM,31518,EPA - 12 South Salt Creek,,Volatile Suspended Solids,"Volatile Suspended Solids",24,mg/L
2019-005-9283,25/09/2019 07:40:00 AM,26/09/2019 10:27:40 AM,31518,EPA - 12 South Salt Creek,,Turbidity,"Turbidity",14,NTU
2019-005-9283,25/09/2019 07:40:00 AM,26/09/2019 10:27:40 AM,31518,EPA - 12 South Salt Creek,,Nitrate + Nitrite as N,"Nitrate + Nitrite as N",<0.003,mg/L
2019-005-9283,25/09/2019 07:40:00 AM,26/09/2019 10:27:40 AM,31518,EPA - 12 South Salt Creek,,Phosphorus - Filterable Reactive as P,"Phosphorus - Filterable Reactive as P",0.006,mg/L
2019-005-9283,25/09/2019 07:40:00 AM,26/09/2019 10:27:40 AM,31518,EPA - 12 South Salt Creek,,Ammonia as N,"Ammonia as N",<0.005,mg/L
2019-005-9283,25/09/2019 07:40:00 AM,26/09/2019 10:27:40 AM,31518,EPA - 12 South Salt Creek,,Nitrogen - Total,"Nitrogen - Total",4.52,mg/L
2019-005-9283,25/09/2019 07:40:00 AM,26/09/2019 10:27:40 AM,31518,EPA - 12 South Salt Creek,,Dissolved Organic Carbon,"Dissolved Organic Carbon",20.5,mg/L
2019-005-9283,25/09/2019 07:40:00 AM,26/09/2019 10:27:40 AM,31518,EPA - 12 South Salt Creek,,Total Organic Carbon,"Total Organic Carbon",28.9,mg/L
2019-005-9283,25/09/2019 07:40:00 AM,26/09/2019 10:27:40 AM,31518,EPA - 12 South Salt Creek,,Total Dissolved Solids by Evaporation,"Total Dissolved Solids (by evaporation)",81200,mg/L
2019-005-9284,25/09/2019 08:30:00 AM,26/09/2019 10:26:32 AM,31516,EPA - Seagull Island,,TKN as N,"TKN as Nitrogen",4.91,mg/L
2019-005-9284,25/09/2019 08:30:00 AM,26/09/2019 10:26:32 AM,31516,EPA - Seagull Island,,Phosphorus - Total,"Phosphorus - Total",0.218,mg/L
2019-005-9284,25/09/2019 08:30:00 AM,26/09/2019 10:26:32 AM,31516,EPA - Seagull Island,,Chlorophyll a & Phaeophytin a,"Chlorophyll a",56.1,µg/L
2019-005-9284,25/09/2019 08:30:00 AM,26/09/2019 10:26:32 AM,31516,EPA - Seagull Island,,Chlorophyll a & Phaeophytin a,"Phaeophytin a",8.64,µg/L
2019-005-9284,25/09/2019 08:30:00 AM,26/09/2019 10:26:32 AM,31516,EPA - Seagull Island,,Chlorophyll a & b,"Chlorophyll a",59.3,µg/L
2019-005-9284,25/09/2019 08:30:00 AM,26/09/2019 10:26:32 AM,31516,EPA - Seagull Island,,Chlorophyll a & b,"Chlorophyll b",8.54,µg/L
2019-005-9284,25/09/2019 08:30:00 AM,26/09/2019 10:26:32 AM,31516,EPA - Seagull Island,,Chlorophyll a & b,"Chlorophyll comment",Chlorophyll a & b results are the sum of chlorophyll & their degradation by products (Phaeophytins),
2019-005-9284,25/09/2019 08:30:00 AM,26/09/2019 10:26:32 AM,31516,EPA - Seagull Island,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Alkalinity as Calcium Carbonate",213,mg/L
2019-005-9284,25/09/2019 08:30:00 AM,26/09/2019 10:26:32 AM,31516,EPA - Seagull Island,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Bicarbonate",260,mg/L
2019-005-9284,25/09/2019 08:30:00 AM,26/09/2019 10:26:32 AM,31516,EPA - Seagull Island,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Carbonate",0,mg/L
2019-005-9284,25/09/2019 08:30:00 AM,26/09/2019 10:26:32 AM,31516,EPA - Seagull Island,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Hydroxide",0,mg/L
2019-005-9284,25/09/2019 08:30:00 AM,26/09/2019 10:26:32 AM,31516,EPA - Seagull Island,,Conductivity & Total Dissolved Solids,"Conductivity",98900,µS/cm
2019-005-9284,25/09/2019 08:30:00 AM,26/09/2019 10:26:32 AM,31516,EPA - Seagull Island,,Conductivity & Total Dissolved Solids,"Total Dissolved Solids (by EC)",83900,mg/L
2019-005-9284,25/09/2019 08:30:00 AM,26/09/2019 10:26:32 AM,31516,EPA - Seagull Island,,Suspended Solids,"Suspended Solids",30,mg/L
2019-005-9284,25/09/2019 08:30:00 AM,26/09/2019 10:26:32 AM,31516,EPA - Seagull Island,,Silica - Reactive,"Silica - Reactive",2.40,mg/L
2019-005-9284,25/09/2019 08:30:00 AM,26/09/2019 10:26:32 AM,31516,EPA - Seagull Island,,pH,"pH",8.2,pH units
