ID,NCS_fs1,NCS_fs2,NCS_fs3,PHY_mpb,OGM_om_sed_frac
14932,0.0020,0.0000,0.9980,200.0000,0.0004
14933,0.0020,0.0000,0.9980,200.0000,0.0004
14934,0.0020,0.0000,0.9980,200.0000,0.0004
14935,0.0020,0.0000,0.9980,200.0000,0.0004
14936,0.0020,0.0000,0.9980,200.0000,0.0004
14937,0.0020,0.0000,0.9980,200.0000,0.0004
14938,0.0020,0.0000,0.9980,200.0000,0.0004
14939,0.0020,0.0000,0.9980,200.0000,0.0004
14940,0.0020,0.0000,0.9980,200.0000,0.0004
14941,0.0020,0.0000,0.9980,200.0000,0.0004
14942,0.0020,0.0000,0.9980,200.0000,0.0004
14943,0.0020,0.0000,0.9980,200.0000,0.0004
14944,0.0020,0.0000,0.9980,200.0000,0.0004
14945,0.0020,0.0000,0.9980,200.0000,0.0004
14946,0.0020,0.0000,0.9980,200.0000,0.0004
14947,0.0020,0.0000,0.9980,200.0000,0.0004
14948,0.0020,0.0000,0.9980,200.0000,0.0004
14949,0.0020,0.0000,0.9980,200.0000,0.0004
14950,0.0020,0.0000,0.9980,200.0000,0.0004
14951,0.0020,0.0000,0.9980,200.0000,0.0004
14952,0.0020,0.0000,0.9980,200.0000,0.0004
14953,0.0020,0.0000,0.9980,200.0000,0.0004
14954,0.0020,0.0000,0.9980,200.0000,0.0004
14955,0.0020,0.0000,0.9980,200.0000,0.0004
14956,0.0020,0.0000,0.9980,200.0000,0.0004
14957,0.0020,0.0000,0.9980,200.0000,0.0004
14958,0.0020,0.0000,0.9980,200.0000,0.0004
14959,0.0020,0.0000,0.9980,200.0000,0.0004
14960,0.0020,0.0000,0.9980,200.0000,0.0004
14961,0.0020,0.0000,0.9980,200.0000,0.0004
14962,0.0020,0.0000,0.9980,200.0000,0.0004
14963,0.0020,0.0000,0.9980,200.0000,0.0004
14964,0.0020,0.0000,0.9980,200.0000,0.0004
14965,0.0020,0.0000,0.9980,200.0000,0.0004
14966,0.0020,0.0000,0.9980,200.0000,0.0004
14967,0.0020,0.0000,0.9980,200.0000,0.0004
14968,0.0020,0.0000,0.9980,200.0000,0.0004
14969,0.0020,0.0000,0.9980,200.0000,0.0004
14970,0.0020,0.0000,0.9980,200.0000,0.0004
14971,0.0020,0.0000,0.9980,200.0000,0.0004
14972,0.0020,0.0000,0.9980,200.0000,0.0004
14973,0.0020,0.0000,0.9980,200.0000,0.0004
14974,0.0020,0.0000,0.9980,200.0000,0.0004
14975,0.0020,0.0000,0.9980,200.0000,0.0004
14976,0.0020,0.0000,0.9980,200.0000,0.0004
14977,0.0020,0.0000,0.9980,200.0000,0.0004
14978,0.0020,0.0000,0.9980,200.0000,0.0004
14979,0.0020,0.0000,0.9980,200.0000,0.0004
14980,0.0020,0.0000,0.9980,200.0000,0.0004
14981,0.0020,0.0000,0.9980,200.0000,0.0004
14982,0.0020,0.0000,0.9980,200.0000,0.0004
14983,0.0020,0.0000,0.9980,200.0000,0.0004
14984,0.0020,0.0000,0.9980,200.0000,0.0004
14985,0.0020,0.0000,0.9980,200.0000,0.0004
14986,0.0020,0.0000,0.9980,200.0000,0.0004
14987,0.0020,0.0000,0.9980,200.0000,0.0004
14988,0.0020,0.0000,0.9980,200.0000,0.0004
14989,0.0020,0.0000,0.9980,200.0000,0.0004
14990,0.0020,0.0000,0.9980,200.0000,0.0004
14991,0.0020,0.0000,0.9980,200.0000,0.0004
14992,0.0020,0.0000,0.9980,200.0000,0.0004
14993,0.0020,0.0000,0.9980,200.0000,0.0004
14994,0.0020,0.0000,0.9980,200.0000,0.0004
14995,0.0020,0.0000,0.9980,200.0000,0.0004
14996,0.0020,0.0000,0.9980,200.0000,0.0004
14997,0.0020,0.0000,0.9980,200.0000,0.0004
14998,0.0020,0.0000,0.9980,200.0000,0.0004
14999,0.0020,0.0000,0.9980,200.0000,0.0004
15000,0.0020,0.0000,0.9980,200.0000,0.0004
15001,0.0020,0.0000,0.9980,200.0000,0.0004
15002,0.0020,0.0000,0.9980,200.0000,0.0004
15003,0.0020,0.0000,0.9980,200.0000,0.0004
15004,0.0020,0.0000,0.9980,200.0000,0.0004
15005,0.0020,0.0000,0.9980,200.0000,0.0004
15006,0.0020,0.0000,0.9980,200.0000,0.0004
15007,0.0020,0.0000,0.9980,200.0000,0.0004
15008,0.0020,0.0000,0.9980,200.0000,0.0004
15009,0.0020,0.0000,0.9980,200.0000,0.0004
15010,0.0020,0.0000,0.9980,200.0000,0.0004
15011,0.0020,0.0000,0.9980,200.0000,0.0004
15012,0.0020,0.0000,0.9980,200.0000,0.0004
15013,0.0020,0.0000,0.9980,200.0000,0.0004
15014,0.0020,0.0000,0.9980,200.0000,0.0004
15015,0.0020,0.0000,0.9980,200.0000,0.0004
15016,0.0020,0.0000,0.9980,200.0000,0.0004
15017,0.0020,0.0000,0.9980,200.0000,0.0004
15018,0.0020,0.0000,0.9980,200.0000,0.0004
15019,0.0020,0.0000,0.9980,200.0000,0.0004
15020,0.0020,0.0000,0.9980,200.0000,0.0004
15021,0.0020,0.0000,0.9980,200.0000,0.0004
15022,0.0020,0.0000,0.9980,200.0000,0.0004
15023,0.0020,0.0000,0.9980,200.0000,0.0004
15024,0.0020,0.0000,0.9980,200.0000,0.0004
15025,0.0020,0.0000,0.9980,200.0000,0.0004
15026,0.0020,0.0000,0.9980,200.0000,0.0004
15027,0.0020,0.0000,0.9980,200.0000,0.0004
15028,0.0020,0.0000,0.9980,200.0000,0.0004
15029,0.0020,0.0000,0.9980,200.0000,0.0004
15030,0.0020,0.0000,0.9980,200.0000,0.0004
15031,0.0020,0.0000,0.9980,200.0000,0.0004
15032,0.0020,0.0000,0.9980,200.0000,0.0004
15033,0.0020,0.0000,0.9980,200.0000,0.0004
15034,0.0020,0.0000,0.9980,200.0000,0.0004
15035,0.0020,0.0000,0.9980,200.0000,0.0004
15036,0.0020,0.0000,0.9980,200.0000,0.0004
15037,0.0020,0.0000,0.9980,200.0000,0.0004
15038,0.0020,0.0000,0.9980,200.0000,0.0004
15039,0.0020,0.0000,0.9980,200.0000,0.0004
15040,0.0020,0.0000,0.9980,200.0000,0.0004
15041,0.0020,0.0000,0.9980,200.0000,0.0004
15042,0.0020,0.0000,0.9980,200.0000,0.0004
15043,0.0020,0.0000,0.9980,200.0000,0.0004
15044,0.0020,0.0000,0.9980,200.0000,0.0004
15045,0.0020,0.0000,0.9980,200.0000,0.0004
15046,0.0020,0.0000,0.9980,200.0000,0.0004
15047,0.0020,0.0000,0.9980,200.0000,0.0004
15048,0.0020,0.0000,0.9980,200.0000,0.0004
15049,0.0020,0.0000,0.9980,200.0000,0.0004
15050,0.0020,0.0000,0.9980,200.0000,0.0004
15051,0.0020,0.0000,0.9980,200.0000,0.0004
15052,0.0020,0.0000,0.9980,200.0000,0.0004
15053,0.0020,0.0000,0.9980,200.0000,0.0004
15054,0.0020,0.0000,0.9980,200.0000,0.0004
15055,0.0020,0.0000,0.9980,200.0000,0.0004
15056,0.0020,0.0000,0.9980,200.0000,0.0004
15057,0.0020,0.0000,0.9980,200.0000,0.0004
15058,0.0020,0.0000,0.9980,200.0000,0.0004
15059,0.0020,0.0000,0.9980,200.0000,0.0004
15060,0.0020,0.0000,0.9980,200.0000,0.0004
15061,0.0020,0.0000,0.9980,200.0000,0.0004
15062,0.0020,0.0000,0.9980,200.0000,0.0004
15063,0.0020,0.0000,0.9980,200.0000,0.0004
15064,0.0020,0.0000,0.9980,200.0000,0.0004
15065,0.0020,0.0000,0.9980,200.0000,0.0004
15066,0.0020,0.0000,0.9980,200.0000,0.0004
15067,0.0020,0.0000,0.9980,200.0000,0.0004
15068,0.0020,0.0000,0.9980,200.0000,0.0004
15069,0.0020,0.0000,0.9980,200.0000,0.0004
15070,0.0020,0.0000,0.9980,200.0000,0.0004
15071,0.0020,0.0000,0.9980,200.0000,0.0004
15072,0.0020,0.0000,0.9980,200.0000,0.0004
15073,0.0020,0.0000,0.9980,200.0000,0.0004
15074,0.0020,0.0000,0.9980,200.0000,0.0004
15075,0.0020,0.0000,0.9980,200.0000,0.0004
15076,0.0020,0.0000,0.9980,200.0000,0.0004
15077,0.0020,0.0000,0.9980,200.0000,0.0004
15078,0.0020,0.0000,0.9980,200.0000,0.0004
15079,0.0020,0.0000,0.9980,200.0000,0.0004
15080,0.0020,0.0000,0.9980,200.0000,0.0004
15081,0.0020,0.0000,0.9980,200.0000,0.0004
15082,0.0020,0.0000,0.9980,200.0000,0.0004
15083,0.0020,0.0000,0.9980,200.0000,0.0004
15084,0.0020,0.0000,0.9980,200.0000,0.0004
15085,0.0020,0.0000,0.9980,200.0000,0.0004
15086,0.0020,0.0000,0.9980,200.0000,0.0004
15087,0.0020,0.0000,0.9980,200.0000,0.0004
15088,0.0020,0.0000,0.9980,200.0000,0.0004
15089,0.0020,0.0000,0.9980,200.0000,0.0004
15090,0.0020,0.0000,0.9980,200.0000,0.0004
15091,0.0020,0.0000,0.9980,200.0000,0.0004
15092,0.0020,0.0000,0.9980,200.0000,0.0004
15093,0.0020,0.0000,0.9980,200.0000,0.0004
15094,0.0020,0.0000,0.9980,200.0000,0.0004
15095,0.0020,0.0000,0.9980,200.0000,0.0004
15096,0.0020,0.0000,0.9980,200.0000,0.0004
15097,0.0020,0.0000,0.9980,200.0000,0.0004
15098,0.0020,0.0000,0.9980,200.0000,0.0004
15099,0.0020,0.0000,0.9980,200.0000,0.0004
15100,0.0020,0.0000,0.9980,200.0000,0.0004
15101,0.0020,0.0000,0.9980,200.0000,0.0004
15102,0.0020,0.0000,0.9980,200.0000,0.0004
15103,0.0020,0.0000,0.9980,200.0000,0.0004
15104,0.0020,0.0000,0.9980,200.0000,0.0004
15105,0.0020,0.0000,0.9980,200.0000,0.0004
15106,0.0020,0.0000,0.9980,200.0000,0.0004
15107,0.0020,0.0000,0.9980,200.0000,0.0004
15108,0.0020,0.0000,0.9980,200.0000,0.0004
15109,0.0020,0.0000,0.9980,200.0000,0.0004
15110,0.0020,0.0000,0.9980,200.0000,0.0004
15111,0.0020,0.0000,0.9980,200.0000,0.0004
15112,0.0020,0.0000,0.9980,200.0000,0.0004
15113,0.0020,0.0000,0.9980,200.0000,0.0004
15114,0.0020,0.0000,0.9980,200.0000,0.0004
15115,0.0020,0.0000,0.9980,200.0000,0.0004
15116,0.0020,0.0000,0.9980,200.0000,0.0004
15117,0.0020,0.0000,0.9980,200.0000,0.0004
15118,0.0020,0.0000,0.9980,200.0000,0.0004
15119,0.0020,0.0000,0.9980,200.0000,0.0004
15120,0.0020,0.0000,0.9980,200.0000,0.0004
15121,0.0020,0.0000,0.9980,200.0000,0.0004
15122,0.0020,0.0000,0.9980,200.0000,0.0004
15123,0.0020,0.0000,0.9980,200.0000,0.0004
15124,0.0020,0.0000,0.9980,200.0000,0.0004
15125,0.0020,0.0000,0.9980,200.0000,0.0004
15126,0.0020,0.0000,0.9980,200.0000,0.0004
15127,0.0020,0.0000,0.9980,200.0000,0.0004
15128,0.0020,0.0000,0.9980,200.0000,0.0004
15129,0.0020,0.0000,0.9980,200.0000,0.0004
15130,0.0020,0.0000,0.9980,200.0000,0.0004
15131,0.0020,0.0000,0.9980,200.0000,0.0004
15132,0.0020,0.0000,0.9980,200.0000,0.0004
15133,0.0020,0.0000,0.9980,200.0000,0.0004
15134,0.0020,0.0000,0.9980,200.0000,0.0004
15135,0.0020,0.0000,0.9980,200.0000,0.0004
15136,0.0020,0.0000,0.9980,200.0000,0.0004
15137,0.0020,0.0000,0.9980,200.0000,0.0004
15138,0.0020,0.0000,0.9980,200.0000,0.0004
15139,0.0020,0.0000,0.9980,200.0000,0.0004
15140,0.0020,0.0000,0.9980,200.0000,0.0004
15141,0.0020,0.0000,0.9980,200.0000,0.0004
15142,0.0020,0.0000,0.9980,200.0000,0.0004
15143,0.0020,0.0000,0.9980,200.0000,0.0004
15144,0.0020,0.0000,0.9980,200.0000,0.0004
15145,0.0020,0.0000,0.9980,200.0000,0.0004
15146,0.0020,0.0000,0.9980,200.0000,0.0004
15147,0.0020,0.0000,0.9980,200.0000,0.0004
15148,0.0020,0.0000,0.9980,200.0000,0.0004
15149,0.0020,0.0000,0.9980,200.0000,0.0004
15150,0.0020,0.0000,0.9980,200.0000,0.0004
15151,0.0020,0.0000,0.9980,200.0000,0.0004
15152,0.0020,0.0000,0.9980,200.0000,0.0004
15153,0.0020,0.0000,0.9980,200.0000,0.0004
15154,0.0020,0.0000,0.9980,200.0000,0.0004
15155,0.0020,0.0000,0.9980,200.0000,0.0004
15156,0.0020,0.0000,0.9980,200.0000,0.0004
15157,0.0020,0.0000,0.9980,200.0000,0.0004
15158,0.0020,0.0000,0.9980,200.0000,0.0004
15159,0.0020,0.0000,0.9980,200.0000,0.0004
15160,0.0020,0.0000,0.9980,200.0000,0.0004
15161,0.0020,0.0000,0.9980,200.0000,0.0004
15162,0.0020,0.0000,0.9980,200.0000,0.0004
15163,0.0020,0.0000,0.9980,200.0000,0.0004
15164,0.0020,0.0000,0.9980,200.0000,0.0004
15165,0.0020,0.0000,0.9980,200.0000,0.0004
15166,0.0020,0.0000,0.9980,200.0000,0.0004
15167,0.0020,0.0000,0.9980,200.0000,0.0004
15168,0.0020,0.0000,0.9980,200.0000,0.0004
15169,0.0020,0.0000,0.9980,200.0000,0.0004
15170,0.0020,0.0000,0.9980,200.0000,0.0004
15171,0.0020,0.0000,0.9980,200.0000,0.0004
15172,0.0020,0.0000,0.9980,200.0000,0.0004
15173,0.0020,0.0000,0.9980,200.0000,0.0004
15174,0.0020,0.0000,0.9980,200.0000,0.0004
15175,0.0020,0.0000,0.9980,200.0000,0.0004
15176,0.0020,0.0000,0.9980,200.0000,0.0004
15177,0.0020,0.0000,0.9980,200.0000,0.0004
15178,0.0020,0.0000,0.9980,200.0000,0.0004
15179,0.0020,0.0000,0.9980,200.0000,0.0004
15180,0.0020,0.0000,0.9980,200.0000,0.0004
15181,0.0020,0.0000,0.9980,200.0000,0.0004
15182,0.0020,0.0000,0.9980,200.0000,0.0004
15183,0.0020,0.0000,0.9980,200.0000,0.0004
15184,0.0020,0.0000,0.9980,200.0000,0.0004
15185,0.0020,0.0000,0.9980,200.0000,0.0004
15186,0.0020,0.0000,0.9980,200.0000,0.0004
15187,0.0020,0.0000,0.9980,200.0000,0.0004
15188,0.0020,0.0000,0.9980,200.0000,0.0004
15189,0.0020,0.0000,0.9980,200.0000,0.0004
15190,0.0020,0.0000,0.9980,200.0000,0.0004
15191,0.0020,0.0000,0.9980,200.0000,0.0004
15192,0.0020,0.0000,0.9980,200.0000,0.0004
15193,0.0020,0.0000,0.9980,200.0000,0.0004
15194,0.0020,0.0000,0.9980,200.0000,0.0004
15195,0.0020,0.0000,0.9980,200.0000,0.0004
15196,0.0020,0.0000,0.9980,200.0000,0.0004
15197,0.0020,0.0000,0.9980,200.0000,0.0004
15198,0.0020,0.0000,0.9980,200.0000,0.0004
15199,0.0020,0.0000,0.9980,200.0000,0.0004
15200,0.0020,0.0000,0.9980,200.0000,0.0004
15201,0.0020,0.0000,0.9980,200.0000,0.0004
15202,0.0020,0.0000,0.9980,200.0000,0.0004
15203,0.0020,0.0000,0.9980,200.0000,0.0004
15204,0.0020,0.0000,0.9980,200.0000,0.0004
15205,0.0020,0.0000,0.9980,200.0000,0.0004
15206,0.0020,0.0000,0.9980,200.0000,0.0004
15207,0.0020,0.0000,0.9980,200.0000,0.0004
15208,0.0020,0.0000,0.9980,200.0000,0.0004
15209,0.0020,0.0000,0.9980,200.0000,0.0004
15210,0.0020,0.0000,0.9980,200.0000,0.0004
15211,0.0020,0.0000,0.9980,200.0000,0.0004
15212,0.0020,0.0000,0.9980,200.0000,0.0004
15213,0.0020,0.0000,0.9980,200.0000,0.0004
15214,0.0020,0.0000,0.9980,200.0000,0.0004
15215,0.0020,0.0000,0.9980,200.0000,0.0004
15216,0.0020,0.0000,0.9980,200.0000,0.0004
15217,0.0020,0.0000,0.9980,200.0000,0.0004
15218,0.0020,0.0000,0.9980,200.0000,0.0004
15219,0.0020,0.0000,0.9980,200.0000,0.0004
15220,0.0020,0.0000,0.9980,200.0000,0.0004
15221,0.0020,0.0000,0.9980,200.0000,0.0004
15222,0.0020,0.0000,0.9980,200.0000,0.0004
15223,0.0020,0.0000,0.9980,200.0000,0.0004
15224,0.0020,0.0000,0.9980,200.0000,0.0004
15225,0.0020,0.0000,0.9980,200.0000,0.0004
15226,0.0020,0.0000,0.9980,200.0000,0.0004
15227,0.0020,0.0000,0.9980,200.0000,0.0004
15228,0.0020,0.0000,0.9980,200.0000,0.0004
15229,0.0020,0.0000,0.9980,200.0000,0.0004
15230,0.0020,0.0000,0.9980,200.0000,0.0004
15231,0.0020,0.0000,0.9980,200.0000,0.0004
15232,0.0020,0.0000,0.9980,200.0000,0.0004
15233,0.0020,0.0000,0.9980,200.0000,0.0004
15234,0.0020,0.0000,0.9980,200.0000,0.0004
15235,0.0020,0.0000,0.9980,200.0000,0.0004
15236,0.0020,0.0000,0.9980,200.0000,0.0004
15237,0.0020,0.0000,0.9980,200.0000,0.0004
15238,0.0020,0.0000,0.9980,200.0000,0.0004
15239,0.0020,0.0000,0.9980,200.0000,0.0004
15240,0.0020,0.0000,0.9980,200.0000,0.0004
15241,0.0020,0.0000,0.9980,200.0000,0.0004
15242,0.0020,0.0000,0.9980,200.0000,0.0004
15243,0.0020,0.0000,0.9980,200.0000,0.0004
15244,0.0020,0.0000,0.9980,200.0000,0.0004
15245,0.0020,0.0000,0.9980,200.0000,0.0004
15246,0.0020,0.0000,0.9980,200.0000,0.0004
15247,0.0020,0.0000,0.9980,200.0000,0.0004
15248,0.0020,0.0000,0.9980,200.0000,0.0004
15249,0.0020,0.0000,0.9980,200.0000,0.0004
15250,0.0020,0.0000,0.9980,200.0000,0.0004
15251,0.0020,0.0000,0.9980,200.0000,0.0004
15252,0.0020,0.0000,0.9980,200.0000,0.0004
15253,0.8800,0.1000,0.0200,50.0000,0.1760
15254,0.8800,0.1000,0.0200,50.0000,0.1760
15255,0.8800,0.1000,0.0200,50.0000,0.1760
15256,0.0020,0.0000,0.9980,200.0000,0.0004
15257,0.8800,0.1000,0.0200,50.0000,0.1760
15258,0.0020,0.0000,0.9980,200.0000,0.0004
15259,0.8800,0.1000,0.0200,50.0000,0.1760
15260,0.0020,0.0000,0.9980,200.0000,0.0004
15261,0.8800,0.1000,0.0200,50.0000,0.1760
15262,0.0020,0.0000,0.9980,200.0000,0.0004
15263,0.0020,0.0000,0.9980,200.0000,0.0004
15264,0.0020,0.0000,0.9980,200.0000,0.0004
15265,0.0020,0.0000,0.9980,200.0000,0.0004
15266,0.0020,0.0000,0.9980,200.0000,0.0004
15267,0.0020,0.0000,0.9980,200.0000,0.0004
15268,0.0020,0.0000,0.9980,200.0000,0.0004
15269,0.0020,0.0000,0.9980,200.0000,0.0004
15270,0.0020,0.0000,0.9980,200.0000,0.0004
15271,0.0020,0.0000,0.9980,200.0000,0.0004
15272,0.0020,0.0000,0.9980,200.0000,0.0004
15273,0.0020,0.0000,0.9980,200.0000,0.0004
15274,0.0020,0.0000,0.9980,200.0000,0.0004
15275,0.0020,0.0000,0.9980,200.0000,0.0004
15276,0.0020,0.0000,0.9980,200.0000,0.0004
15277,0.0020,0.0000,0.9980,200.0000,0.0004
15278,0.0020,0.0000,0.9980,200.0000,0.0004
15279,0.0020,0.0000,0.9980,200.0000,0.0004
15280,0.0020,0.0000,0.9980,200.0000,0.0004
15281,0.0020,0.0000,0.9980,200.0000,0.0004
15282,0.0020,0.0000,0.9980,200.0000,0.0004
15283,0.0020,0.0000,0.9980,200.0000,0.0004
15284,0.0020,0.0000,0.9980,200.0000,0.0004
15285,0.0020,0.0000,0.9980,200.0000,0.0004
15286,0.0020,0.0000,0.9980,200.0000,0.0004
15287,0.0020,0.0000,0.9980,200.0000,0.0004
15288,0.0020,0.0000,0.9980,200.0000,0.0004
15289,0.0020,0.0000,0.9980,200.0000,0.0004
15290,0.0020,0.0000,0.9980,200.0000,0.0004
15291,0.0020,0.0000,0.9980,200.0000,0.0004
15292,0.0020,0.0000,0.9980,200.0000,0.0004
15293,0.0020,0.0000,0.9980,200.0000,0.0004
15294,0.0020,0.0000,0.9980,200.0000,0.0004
15295,0.0020,0.0000,0.9980,200.0000,0.0004
15296,0.0020,0.0000,0.9980,200.0000,0.0004
15297,0.0020,0.0000,0.9980,200.0000,0.0004
15298,0.0020,0.0000,0.9980,200.0000,0.0004
15299,0.0020,0.0000,0.9980,200.0000,0.0004
15300,0.0020,0.0000,0.9980,200.0000,0.0004
15301,0.8800,0.1000,0.0200,50.0000,0.1760
15302,0.0020,0.0000,0.9980,200.0000,0.0004
15303,0.0020,0.0000,0.9980,200.0000,0.0004
15304,0.0020,0.0000,0.9980,200.0000,0.0004
15305,0.0020,0.0000,0.9980,200.0000,0.0004
15306,0.0020,0.0000,0.9980,200.0000,0.0004
15307,0.0020,0.0000,0.9980,200.0000,0.0004
15308,0.0020,0.0000,0.9980,200.0000,0.0004
15309,0.0020,0.0000,0.9980,200.0000,0.0004
15310,0.0020,0.0000,0.9980,200.0000,0.0004
15311,0.0020,0.0000,0.9980,200.0000,0.0004
15312,0.0020,0.0000,0.9980,200.0000,0.0004
15313,0.0020,0.0000,0.9980,200.0000,0.0004
15314,0.0020,0.0000,0.9980,200.0000,0.0004
15315,0.8800,0.1000,0.0200,50.0000,0.1760
15316,0.8800,0.1000,0.0200,50.0000,0.1760
15317,0.8800,0.1000,0.0200,50.0000,0.1760
15318,0.8800,0.1000,0.0200,50.0000,0.1760
15319,0.0020,0.0000,0.9980,200.0000,0.0004
15320,0.8800,0.1000,0.0200,50.0000,0.1760
15321,0.8800,0.1000,0.0200,50.0000,0.1760
15322,0.8800,0.1000,0.0200,50.0000,0.1760
15323,0.8800,0.1000,0.0200,50.0000,0.1760
15324,0.8800,0.1000,0.0200,50.0000,0.1760
15325,0.8800,0.1000,0.0200,50.0000,0.1760
15326,0.0020,0.0000,0.9980,200.0000,0.0004
15327,0.8800,0.1000,0.0200,50.0000,0.1760
15328,0.8800,0.1000,0.0200,50.0000,0.1760
15329,0.0020,0.0000,0.9980,200.0000,0.0004
15330,0.0020,0.0000,0.9980,200.0000,0.0004
15331,0.0020,0.0000,0.9980,200.0000,0.0004
15332,0.0020,0.0000,0.9980,200.0000,0.0004
15333,0.0020,0.0000,0.9980,200.0000,0.0004
15334,0.0020,0.0000,0.9980,200.0000,0.0004
15335,0.0020,0.0000,0.9980,200.0000,0.0004
15336,0.0020,0.0000,0.9980,200.0000,0.0004
15337,0.0020,0.0000,0.9980,200.0000,0.0004
15338,0.0020,0.0000,0.9980,200.0000,0.0004
15339,0.0020,0.0000,0.9980,200.0000,0.0004
15340,0.0020,0.0000,0.9980,200.0000,0.0004
15341,0.0020,0.0000,0.9980,200.0000,0.0004
15342,0.0020,0.0000,0.9980,200.0000,0.0004
15343,0.0020,0.0000,0.9980,200.0000,0.0004
15344,0.0020,0.0000,0.9980,200.0000,0.0004
15345,0.0020,0.0000,0.9980,200.0000,0.0004
15346,0.0020,0.0000,0.9980,200.0000,0.0004
15347,0.0020,0.0000,0.9980,200.0000,0.0004
15348,0.0020,0.0000,0.9980,200.0000,0.0004
15349,0.0020,0.0000,0.9980,200.0000,0.0004
15350,0.0020,0.0000,0.9980,200.0000,0.0004
15351,0.0020,0.0000,0.9980,200.0000,0.0004
15352,0.0020,0.0000,0.9980,200.0000,0.0004
15353,0.0020,0.0000,0.9980,200.0000,0.0004
15354,0.0020,0.0000,0.9980,200.0000,0.0004
15355,0.0020,0.0000,0.9980,200.0000,0.0004
15356,0.0020,0.0000,0.9980,200.0000,0.0004
15357,0.0020,0.0000,0.9980,200.0000,0.0004
15358,0.0020,0.0000,0.9980,200.0000,0.0004
15359,0.0020,0.0000,0.9980,200.0000,0.0004
15360,0.0020,0.0000,0.9980,200.0000,0.0004
15361,0.0020,0.0000,0.9980,200.0000,0.0004
15362,0.0020,0.0000,0.9980,200.0000,0.0004
15363,0.0020,0.0000,0.9980,200.0000,0.0004
15364,0.0020,0.0000,0.9980,200.0000,0.0004
15365,0.0020,0.0000,0.9980,200.0000,0.0004
15366,0.0020,0.0000,0.9980,200.0000,0.0004
15367,0.0020,0.0000,0.9980,200.0000,0.0004
15368,0.0020,0.0000,0.9980,200.0000,0.0004
15369,0.0020,0.0000,0.9980,200.0000,0.0004
15370,0.0020,0.0000,0.9980,200.0000,0.0004
15371,0.8800,0.1000,0.0200,50.0000,0.1760
15372,0.8800,0.1000,0.0200,50.0000,0.1760
15373,0.8800,0.1000,0.0200,50.0000,0.1760
15374,0.8800,0.1000,0.0200,50.0000,0.1760
15375,0.0020,0.0000,0.9980,200.0000,0.0004
15376,0.0020,0.0000,0.9980,200.0000,0.0004
15377,0.0020,0.0000,0.9980,200.0000,0.0004
15378,0.0020,0.0000,0.9980,200.0000,0.0004
15379,0.0020,0.0000,0.9980,200.0000,0.0004
15380,0.0020,0.0000,0.9980,200.0000,0.0004
15381,0.0020,0.0000,0.9980,200.0000,0.0004
15382,0.8800,0.1000,0.0200,50.0000,0.1760
15383,0.8800,0.1000,0.0200,50.0000,0.1760
15384,0.8800,0.1000,0.0200,50.0000,0.1760
15385,0.8800,0.1000,0.0200,50.0000,0.1760
15386,0.8800,0.1000,0.0200,50.0000,0.1760
15387,0.8800,0.1000,0.0200,50.0000,0.1760
15388,0.8800,0.1000,0.0200,50.0000,0.1760
15389,0.0020,0.0000,0.9980,200.0000,0.0004
15390,0.8800,0.1000,0.0200,50.0000,0.1760
15391,0.0020,0.0000,0.9980,200.0000,0.0004
15392,0.0020,0.0000,0.9980,200.0000,0.0004
15393,0.8800,0.1000,0.0200,50.0000,0.1760
15394,0.8800,0.1000,0.0200,50.0000,0.1760
15395,0.8800,0.1000,0.0200,50.0000,0.1760
15396,0.8800,0.1000,0.0200,50.0000,0.1760
15397,0.8800,0.1000,0.0200,50.0000,0.1760
15398,0.0020,0.0000,0.9980,200.0000,0.0004
15399,0.8800,0.1000,0.0200,50.0000,0.1760
15400,0.8800,0.1000,0.0200,50.0000,0.1760
15401,0.8800,0.1000,0.0200,50.0000,0.1760
15402,0.0020,0.0000,0.9980,200.0000,0.0004
15403,0.0020,0.0000,0.9980,200.0000,0.0004
15404,0.0020,0.0000,0.9980,200.0000,0.0004
15405,0.0020,0.0000,0.9980,200.0000,0.0004
15406,0.0020,0.0000,0.9980,200.0000,0.0004
15407,0.0020,0.0000,0.9980,200.0000,0.0004
15408,0.0020,0.0000,0.9980,200.0000,0.0004
15409,0.0020,0.0000,0.9980,200.0000,0.0004
15410,0.0020,0.0000,0.9980,200.0000,0.0004
15411,0.0020,0.0000,0.9980,200.0000,0.0004
15412,0.0020,0.0000,0.9980,200.0000,0.0004
15413,0.0020,0.0000,0.9980,200.0000,0.0004
15414,0.0020,0.0000,0.9980,200.0000,0.0004
15415,0.0020,0.0000,0.9980,200.0000,0.0004
15416,0.0020,0.0000,0.9980,200.0000,0.0004
15417,0.0020,0.0000,0.9980,200.0000,0.0004
15418,0.0020,0.0000,0.9980,200.0000,0.0004
15419,0.0020,0.0000,0.9980,200.0000,0.0004
15420,0.0020,0.0000,0.9980,200.0000,0.0004
15421,0.0020,0.0000,0.9980,200.0000,0.0004
15422,0.0020,0.0000,0.9980,200.0000,0.0004
15423,0.0020,0.0000,0.9980,200.0000,0.0004
15424,0.0020,0.0000,0.9980,200.0000,0.0004
15425,0.0020,0.0000,0.9980,200.0000,0.0004
15426,0.0020,0.0000,0.9980,200.0000,0.0004
15427,0.0020,0.0000,0.9980,200.0000,0.0004
15428,0.0020,0.0000,0.9980,200.0000,0.0004
15429,0.0020,0.0000,0.9980,200.0000,0.0004
