Report ID: 359525,,,,,,,,,
Project ID: AWQC-180173,,,,,,,,,
Disclaimer: The data contained in this spreadsheet has been prepared by SA Water at your request and is subject to the terms and conditions of contract between SA Water and your company.  SA Water accepts no liability for and gives no undertakings or warranties concerning the accuracy completeness or fitness for purpose of this data for use by your company or any third party,,,,,,,,,
Sample ID,Sampled Date,Received Date,Sampling Point,S Point Description,Sample Description,Test Name,Result Name,Result Value,Units
2023-001-0313,15/03/2023 11:25:00 AM,16/03/2023 09:16:23 AM,31525,EPA - Villa de Yumpa,,Algal Identification,"Unicellular green algae",108000,cells/mL
2023-001-0313,15/03/2023 11:25:00 AM,16/03/2023 09:16:23 AM,31525,EPA - Villa de Yumpa,,Algal Identification,"Phytoflagellates",20,cells/mL
2023-001-0313,15/03/2023 11:25:00 AM,16/03/2023 09:16:23 AM,31525,EPA - Villa de Yumpa,,Algal Identification,"Gyrosigma",2,cells/mL
2023-001-0313,15/03/2023 11:25:00 AM,16/03/2023 09:16:23 AM,31525,EPA - Villa de Yumpa,,Algal Identification,"Cryptomonads",10,cells/mL
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,TKN as N,"TKN as Nitrogen",1.38,mg/L
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Phosphorus - Total,"Phosphorus - Total",0.042,mg/L
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Chlorophyll a & Phaeophytin a,"Chlorophyll a",11.8,µg/L
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Chlorophyll a & Phaeophytin a,"Phaeophytin a",9.90,µg/L
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Algal Count - Total,"Algae - Total",20100,cells/mL
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Algal Count - Total,"Blue Green Algae - Total",947,cells/mL
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Algal Count - Total,"Diatoms - Total",2,cells/mL
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Algal Count - Total,"Geosmin-MIB producing BGA - Total",56,cells/mL
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Algal Count - Total,"Green Algae - Total",19200,cells/mL
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Algal Count - Total,"Toxin producing BGA - Total",0,cells/mL
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Algal Biovolume,"Algal Biovolume Comment",Biovolumes for taxa reported at genus level are approximate values. Reported taxa and calculated biovolume includes only those with taxon cell volume and associated cell count data. Biovolume totals have specific criteria around how they calculate.,
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Algal Biovolume,"Synedra",<0.01,mm3/L
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Algal Biovolume,"Phormidium narrow spp",<0.01,mm3/L
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Algal Biovolume,"Anabaenopsis",<0.01,mm3/L
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Algal Biovolume,"Pseudanabaena",<0.01,mm3/L
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Algal Biovolume,"Scenedesmus",<0.01,mm3/L
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Algal Biovolume,"Crucigenia",<0.01,mm3/L
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Algal Biovolume,"Planktolyngbya",<0.01,mm3/L
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Algal Biovolume,"Phytoflagellates small_spp",1.02,mm3/L
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Algal Biovolume,"Chlorella",0.27,mm3/L
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Algal Biovolume,"Total Algae Biovolume",Not Calculated,mm3/L
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Algal Biovolume,"Total Blue_Green Algae Biovolume",<0.04,mm3/L
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Algal Biovolume,"Total Diatom Biovolume",<0.01,mm3/L
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Algal Biovolume,"Total Green Algae Biovolume",Not Calculated,mm3/L
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Algal Biovolume,"Total Toxic BGA Biovolume",0.00,mm3/L
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Alkalinity as Calcium Carbonate",153,mg/L
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Bicarbonate",154,mg/L
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Carbonate",16,mg/L
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Hydroxide",0,mg/L
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Dissolved Organic Carbon,"Dissolved Organic Carbon",15.3,mg/L
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Conductivity & Total Dissolved Solids,"Conductivity",25600,µS/cm
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Conductivity & Total Dissolved Solids,"Note",Conductivity measurement is corrected to 25°C,
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Conductivity & Total Dissolved Solids,"Total Dissolved Solids (by EC)",16100,mg/L
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Chloride,"Chloride",9190,mg/L
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Turbidity,"Turbidity",3.1,NTU
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Total Organic Carbon,"Total Organic Carbon",16.6,mg/L
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Suspended Solids,"Suspended Solids",<1,mg/L
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,pH,"pH",8.6,pH units
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,pH,"Temperature at which pH is measured",21.9,°C
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Nitrate + Nitrite as N,"Nitrate + Nitrite as N",6.0,µg/L
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Nitrate + Nitrite as N,"Nitrate + Nitrite as NO3",26.6,µg/L
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Phosphorus - Filterable Reactive as P,"Phosphorus -Filterable Reactive as PO4",12.259,µg/L
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Phosphorus - Filterable Reactive as P,"Phosphorus-Filterable Reactive as P",4.1,µg/L
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Ammonia as N,"Ammonia as N",60,µg/L
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Nitrogen - Total,"Nitrogen - Total",1.39,mg/L
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Silica - Reactive,"Silica - Reactive",1.24,mg/L
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Algal Identification,"Planctonema",168,cells/mL
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Algal Identification,"Synedra",2,cells/mL
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Algal Identification,"Phormidium narrow spp",21,cells/mL
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Algal Identification,"Anabaenopsis",31,cells/mL
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Algal Identification,"Protoperidinium",2,cells/mL
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Algal Identification,"Pseudanabaena",35,cells/mL
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Algal Identification,"Scenedesmus",8,cells/mL
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Algal Identification,"Crucigenia",14,cells/mL
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Algal Identification,"PERIDINIACEAE",3,cells/mL
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Algal Identification,"Planktolyngbya",860,cells/mL
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Algal Identification,"Other Organisms",360,cells/mL
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Algal Identification,"Phytoflagellates small_spp",13000,cells/mL
2023-001-0314,14/03/2023 03:05:00 PM,16/03/2023 09:15:57 AM,31523,EPA - Long Point,,Algal Identification,"Chlorella",6000,cells/mL
2023-001-0315,15/03/2023 10:30:00 AM,16/03/2023 09:16:39 AM,31526,EPA - Nth Jack Point,,TKN as N,"TKN as Nitrogen",3.75,mg/L
2023-001-0315,15/03/2023 10:30:00 AM,16/03/2023 09:16:39 AM,31526,EPA - Nth Jack Point,,Phosphorus - Total,"Phosphorus - Total",0.079,mg/L
2023-001-0315,15/03/2023 10:30:00 AM,16/03/2023 09:16:39 AM,31526,EPA - Nth Jack Point,,Chlorophyll a & Phaeophytin a,"Chlorophyll a",92.0,µg/L
2023-001-0315,15/03/2023 10:30:00 AM,16/03/2023 09:16:39 AM,31526,EPA - Nth Jack Point,,Chlorophyll a & Phaeophytin a,"Phaeophytin a",29.4,µg/L
2023-001-0315,15/03/2023 10:30:00 AM,16/03/2023 09:16:39 AM,31526,EPA - Nth Jack Point,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Alkalinity as Calcium Carbonate",229,mg/L
2023-001-0315,15/03/2023 10:30:00 AM,16/03/2023 09:16:39 AM,31526,EPA - Nth Jack Point,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Bicarbonate",279,mg/L
2023-001-0315,15/03/2023 10:30:00 AM,16/03/2023 09:16:39 AM,31526,EPA - Nth Jack Point,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Carbonate",0,mg/L
2023-001-0315,15/03/2023 10:30:00 AM,16/03/2023 09:16:39 AM,31526,EPA - Nth Jack Point,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Hydroxide",0,mg/L
2023-001-0315,15/03/2023 10:30:00 AM,16/03/2023 09:16:39 AM,31526,EPA - Nth Jack Point,,Dissolved Organic Carbon,"Dissolved Organic Carbon",21.0,mg/L
2023-001-0315,15/03/2023 10:30:00 AM,16/03/2023 09:16:39 AM,31526,EPA - Nth Jack Point,,Conductivity & Total Dissolved Solids,"Conductivity",87700,µS/cm
2023-001-0315,15/03/2023 10:30:00 AM,16/03/2023 09:16:39 AM,31526,EPA - Nth Jack Point,,Conductivity & Total Dissolved Solids,"Note",Conductivity measurement is corrected to 25°C,
2023-001-0315,15/03/2023 10:30:00 AM,16/03/2023 09:16:39 AM,31526,EPA - Nth Jack Point,,Conductivity & Total Dissolved Solids,"Total Dissolved Solids (by EC)",71500,mg/L
2023-001-0315,15/03/2023 10:30:00 AM,16/03/2023 09:16:39 AM,31526,EPA - Nth Jack Point,,Turbidity,"Turbidity",10,NTU
2023-001-0315,15/03/2023 10:30:00 AM,16/03/2023 09:16:39 AM,31526,EPA - Nth Jack Point,,Total Organic Carbon,"Total Organic Carbon",29.8,mg/L
2023-001-0315,15/03/2023 10:30:00 AM,16/03/2023 09:16:39 AM,31526,EPA - Nth Jack Point,,Suspended Solids,"Suspended Solids",24,mg/L
2023-001-0315,15/03/2023 10:30:00 AM,16/03/2023 09:16:39 AM,31526,EPA - Nth Jack Point,,pH,"pH",8.2,pH units
2023-001-0315,15/03/2023 10:30:00 AM,16/03/2023 09:16:39 AM,31526,EPA - Nth Jack Point,,pH,"Temperature at which pH is measured",22.0,°C
2023-001-0315,15/03/2023 10:30:00 AM,16/03/2023 09:16:39 AM,31526,EPA - Nth Jack Point,,Nitrate + Nitrite as N,"Nitrate + Nitrite as N",6.6,µg/L
2023-001-0315,15/03/2023 10:30:00 AM,16/03/2023 09:16:39 AM,31526,EPA - Nth Jack Point,,Nitrate + Nitrite as N,"Nitrate + Nitrite as NO3",29.2,µg/L
2023-001-0315,15/03/2023 10:30:00 AM,16/03/2023 09:16:39 AM,31526,EPA - Nth Jack Point,,Phosphorus - Filterable Reactive as P,"Phosphorus -Filterable Reactive as PO4",4.186,µg/L
2023-001-0315,15/03/2023 10:30:00 AM,16/03/2023 09:16:39 AM,31526,EPA - Nth Jack Point,,Phosphorus - Filterable Reactive as P,"Phosphorus-Filterable Reactive as P",1.4,µg/L
2023-001-0315,15/03/2023 10:30:00 AM,16/03/2023 09:16:39 AM,31526,EPA - Nth Jack Point,,Ammonia as N,"Ammonia as N",26,µg/L
2023-001-0315,15/03/2023 10:30:00 AM,16/03/2023 09:16:39 AM,31526,EPA - Nth Jack Point,,Nitrogen - Total,"Nitrogen - Total",3.76,mg/L
2023-001-0315,15/03/2023 10:30:00 AM,16/03/2023 09:16:39 AM,31526,EPA - Nth Jack Point,,Chloride,"Chloride",34800,mg/L
2023-001-0315,15/03/2023 10:30:00 AM,16/03/2023 09:16:39 AM,31526,EPA - Nth Jack Point,,Silica - Reactive,"Silica - Reactive",4.68,mg/L
2023-001-0315,15/03/2023 10:30:00 AM,16/03/2023 09:16:39 AM,31526,EPA - Nth Jack Point,,Algal Identification,"Gymnodinioids",10,cells/mL
2023-001-0315,15/03/2023 10:30:00 AM,16/03/2023 09:16:39 AM,31526,EPA - Nth Jack Point,,Algal Identification,"Unicellular green algae",291000,cells/mL
2023-001-0315,15/03/2023 10:30:00 AM,16/03/2023 09:16:39 AM,31526,EPA - Nth Jack Point,,Algal Identification,"PERIDINIACEAE",70,cells/mL
2023-001-0315,15/03/2023 10:30:00 AM,16/03/2023 09:16:39 AM,31526,EPA - Nth Jack Point,,Algal Identification,"Heterocapsa",100,cells/mL
2023-001-0315,15/03/2023 10:30:00 AM,16/03/2023 09:16:39 AM,31526,EPA - Nth Jack Point,,Algal Identification,"Pennate diatoms",10,cells/mL
2023-001-0315,15/03/2023 10:30:00 AM,16/03/2023 09:16:39 AM,31526,EPA - Nth Jack Point,,Algal Identification,"Oxyrrhis",20,cells/mL
2023-001-0315,15/03/2023 10:30:00 AM,16/03/2023 09:16:39 AM,31526,EPA - Nth Jack Point,,Algal Identification,"Phytoflagellates",5360,cells/mL
2023-001-0315,15/03/2023 10:30:00 AM,16/03/2023 09:16:39 AM,31526,EPA - Nth Jack Point,,Algal Count - Total,"Algae - Total",297000,cells/mL
2023-001-0315,15/03/2023 10:30:00 AM,16/03/2023 09:16:39 AM,31526,EPA - Nth Jack Point,,Algal Count - Total,"Blue Green Algae - Total",0,cells/mL
2023-001-0315,15/03/2023 10:30:00 AM,16/03/2023 09:16:39 AM,31526,EPA - Nth Jack Point,,Algal Count - Total,"Diatoms - Total",10,cells/mL
2023-001-0315,15/03/2023 10:30:00 AM,16/03/2023 09:16:39 AM,31526,EPA - Nth Jack Point,,Algal Count - Total,"Geosmin-MIB producing BGA - Total",0,cells/mL
2023-001-0315,15/03/2023 10:30:00 AM,16/03/2023 09:16:39 AM,31526,EPA - Nth Jack Point,,Algal Count - Total,"Green Algae - Total",296000,cells/mL
2023-001-0315,15/03/2023 10:30:00 AM,16/03/2023 09:16:39 AM,31526,EPA - Nth Jack Point,,Algal Count - Total,"Toxin producing BGA - Total",0,cells/mL
2023-001-0315,15/03/2023 10:30:00 AM,16/03/2023 09:16:39 AM,31526,EPA - Nth Jack Point,,Algal Biovolume,"Algal Biovolume Comment",Biovolumes for taxa reported at genus level are approximate values. Reported taxa and calculated biovolume includes only those with taxon cell volume and associated cell count data. Biovolume totals have specific criteria around how they calculate.,
2023-001-0315,15/03/2023 10:30:00 AM,16/03/2023 09:16:39 AM,31526,EPA - Nth Jack Point,,Algal Biovolume,"Chlorella",45.0,mm3/L
2023-001-0315,15/03/2023 10:30:00 AM,16/03/2023 09:16:39 AM,31526,EPA - Nth Jack Point,,Algal Biovolume,"Total Algae Biovolume",Not Calculated,mm3/L
2023-001-0315,15/03/2023 10:30:00 AM,16/03/2023 09:16:39 AM,31526,EPA - Nth Jack Point,,Algal Biovolume,"Total Blue_Green Algae Biovolume",0.00,mm3/L
2023-001-0315,15/03/2023 10:30:00 AM,16/03/2023 09:16:39 AM,31526,EPA - Nth Jack Point,,Algal Biovolume,"Total Diatom Biovolume",Not Calculated,mm3/L
2023-001-0315,15/03/2023 10:30:00 AM,16/03/2023 09:16:39 AM,31526,EPA - Nth Jack Point,,Algal Biovolume,"Total Green Algae Biovolume",Not Calculated,mm3/L
2023-001-0315,15/03/2023 10:30:00 AM,16/03/2023 09:16:39 AM,31526,EPA - Nth Jack Point,,Algal Biovolume,"Total Toxic BGA Biovolume",0.00,mm3/L
2023-001-0315,15/03/2023 10:30:00 AM,16/03/2023 09:16:39 AM,31526,EPA - Nth Jack Point,,Algal Identification,"Chlorella",1000000,cells/mL
2023-001-0316,15/03/2023 09:40:00 AM,16/03/2023 09:14:49 AM,31515,EPA - Snipe Point,,TKN as N,"TKN as Nitrogen",4.29,mg/L
2023-001-0316,15/03/2023 09:40:00 AM,16/03/2023 09:14:49 AM,31515,EPA - Snipe Point,,Phosphorus - Total,"Phosphorus - Total",0.079,mg/L
2023-001-0316,15/03/2023 09:40:00 AM,16/03/2023 09:14:49 AM,31515,EPA - Snipe Point,,Chlorophyll a & Phaeophytin a,"Chlorophyll a",84.8,µg/L
