Report ID: 368113,,,,,,,,,
Project ID: AWQC-185643,,,,,,,,,
Disclaimer: The data contained in this spreadsheet has been prepared by SA Water at your request and is subject to the terms and conditions of contract between SA Water and your company.  SA Water accepts no liability for and gives no undertakings or warranties concerning the accuracy completeness or fitness for purpose of this data for use by your company or any third party,,,,,,,,,
Sample ID,Sampled Date,Received Date,Sampling Point,S Point Description,Sample Description,Test Name,Result Name,Result Value,Units
2023-006-2272,27/07/2023 09:05:00 AM,27/07/2023 04:27:00 PM,531012,EPA - Sth Policeman Point,,Algal Biovolume,"Total Toxic BGA Biovolume",0.00,mm3/L
2023-006-2272,27/07/2023 09:05:00 AM,27/07/2023 04:27:00 PM,531012,EPA - Sth Policeman Point,,Turbidity,"Turbidity",12,NTU
2023-006-2272,27/07/2023 09:05:00 AM,27/07/2023 04:27:00 PM,531012,EPA - Sth Policeman Point,,Conductivity & Total Dissolved Solids,"Conductivity",68700,µS/cm
2023-006-2272,27/07/2023 09:05:00 AM,27/07/2023 04:27:00 PM,531012,EPA - Sth Policeman Point,,Conductivity & Total Dissolved Solids,"Note",Conductivity measurement is corrected to 25°C,
2023-006-2272,27/07/2023 09:05:00 AM,27/07/2023 04:27:00 PM,531012,EPA - Sth Policeman Point,,Conductivity & Total Dissolved Solids,"Total Dissolved Solids (by EC)",52100,mg/L
2023-006-2272,27/07/2023 09:05:00 AM,27/07/2023 04:27:00 PM,531012,EPA - Sth Policeman Point,,Chloride,"Chloride",26500,mg/L
2023-006-2272,27/07/2023 09:05:00 AM,27/07/2023 04:27:00 PM,531012,EPA - Sth Policeman Point,,Suspended Solids,"Suspended Solids",32,mg/L
2023-006-2272,27/07/2023 09:05:00 AM,27/07/2023 04:27:00 PM,531012,EPA - Sth Policeman Point,,Silica - Reactive,"Silica - Reactive",6.51,mg/L
2023-006-2272,27/07/2023 09:05:00 AM,27/07/2023 04:27:00 PM,531012,EPA - Sth Policeman Point,,pH,"pH",8.0,pH units
2023-006-2272,27/07/2023 09:05:00 AM,27/07/2023 04:27:00 PM,531012,EPA - Sth Policeman Point,,pH,"Temperature at which pH is measured",22.2,°C
2023-006-2272,27/07/2023 09:05:00 AM,27/07/2023 04:27:00 PM,531012,EPA - Sth Policeman Point,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Alkalinity as Calcium Carbonate",221,mg/L
2023-006-2272,27/07/2023 09:05:00 AM,27/07/2023 04:27:00 PM,531012,EPA - Sth Policeman Point,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Bicarbonate",270,mg/L
2023-006-2272,27/07/2023 09:05:00 AM,27/07/2023 04:27:00 PM,531012,EPA - Sth Policeman Point,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Carbonate",0,mg/L
2023-006-2272,27/07/2023 09:05:00 AM,27/07/2023 04:27:00 PM,531012,EPA - Sth Policeman Point,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Hydroxide",0,mg/L
2023-006-2272,27/07/2023 09:05:00 AM,27/07/2023 04:27:00 PM,531012,EPA - Sth Policeman Point,,Nitrate + Nitrite as N,"Nitrate + Nitrite as N",3.8,µg/L
2023-006-2272,27/07/2023 09:05:00 AM,27/07/2023 04:27:00 PM,531012,EPA - Sth Policeman Point,,Nitrate + Nitrite as N,"Nitrate + Nitrite as NO3",16.8,µg/L
2023-006-2272,27/07/2023 09:05:00 AM,27/07/2023 04:27:00 PM,531012,EPA - Sth Policeman Point,,Nitrate + Nitrite as N,"Nitrate as Nitrogen",1.43,µg/L
2023-006-2272,27/07/2023 09:05:00 AM,27/07/2023 04:27:00 PM,531012,EPA - Sth Policeman Point,,Nitrite as N,"Nitrite as N",2.4,µg/L
2023-006-2272,27/07/2023 09:05:00 AM,27/07/2023 04:27:00 PM,531012,EPA - Sth Policeman Point,,Phosphorus - Filterable Reactive as P,"Phosphorus -Filterable Reactive as PO4",13.455,µg/L
2023-006-2272,27/07/2023 09:05:00 AM,27/07/2023 04:27:00 PM,531012,EPA - Sth Policeman Point,,Phosphorus - Filterable Reactive as P,"Phosphorus-Filterable Reactive as P",4.5,µg/L
2023-006-2272,27/07/2023 09:05:00 AM,27/07/2023 04:27:00 PM,531012,EPA - Sth Policeman Point,,Ammonia as N,"Ammonia as N",8,µg/L
2023-006-2272,27/07/2023 09:05:00 AM,27/07/2023 04:27:00 PM,531012,EPA - Sth Policeman Point,,Nitrogen - Total,"Nitrogen - Total",3.70,mg/L
2023-006-2272,27/07/2023 09:05:00 AM,27/07/2023 04:27:00 PM,531012,EPA - Sth Policeman Point,,Total Organic Carbon,"Total Organic Carbon",27.2,mg/L
2023-006-2272,27/07/2023 09:05:00 AM,27/07/2023 04:27:00 PM,531012,EPA - Sth Policeman Point,,Dissolved Organic Carbon,"Dissolved Organic Carbon",21.3,mg/L
2023-006-2272,27/07/2023 09:05:00 AM,27/07/2023 04:27:00 PM,531012,EPA - Sth Policeman Point,,Algal Identification,"Gymnodinioids",2,cells/mL
2023-006-2272,27/07/2023 09:05:00 AM,27/07/2023 04:27:00 PM,531012,EPA - Sth Policeman Point,,Algal Identification,"Phytoflagellates",675,cells/mL
2023-006-2272,27/07/2023 09:05:00 AM,27/07/2023 04:27:00 PM,531012,EPA - Sth Policeman Point,,Algal Identification,"Heterocapsa",150,cells/mL
2023-006-2272,27/07/2023 09:05:00 AM,27/07/2023 04:27:00 PM,531012,EPA - Sth Policeman Point,,Algal Identification,"Nitzschia",10,cells/mL
2023-006-2272,27/07/2023 09:05:00 AM,27/07/2023 04:27:00 PM,531012,EPA - Sth Policeman Point,,Algal Identification,"Organism - Comment",Chlorella - The identification for this organism is tentative only.,
2023-006-2272,27/07/2023 09:05:00 AM,27/07/2023 04:27:00 PM,531012,EPA - Sth Policeman Point,,Algal Identification,"Chlorella",1130000,cells/mL
2023-006-2272,27/07/2023 09:05:00 AM,27/07/2023 04:27:00 PM,531012,EPA - Sth Policeman Point,,Algal Identification,"Unicellular green algae",123000,cells/mL
2023-006-2273,26/07/2023 05:00:00 PM,27/07/2023 04:26:46 PM,53032,EPA - Noonameena,,TKN as N,"TKN as Nitrogen",1.96,mg/L
2023-006-2273,26/07/2023 05:00:00 PM,27/07/2023 04:26:46 PM,53032,EPA - Noonameena,,Phosphorus - Total,"Phosphorus - Total",0.079,mg/L
2023-006-2273,26/07/2023 05:00:00 PM,27/07/2023 04:26:46 PM,53032,EPA - Noonameena,,Chlorophyll a & Phaeophytin a,"Chlorophyll a",13.2,µg/L
2023-006-2273,26/07/2023 05:00:00 PM,27/07/2023 04:26:46 PM,53032,EPA - Noonameena,,Chlorophyll a & Phaeophytin a,"Phaeophytin a",2.75,µg/L
2023-006-2273,26/07/2023 05:00:00 PM,27/07/2023 04:26:46 PM,53032,EPA - Noonameena,,Algal Count - Total,"Algae - Total",30,cells/mL
2023-006-2273,26/07/2023 05:00:00 PM,27/07/2023 04:26:46 PM,53032,EPA - Noonameena,,Algal Count - Total,"Blue Green Algae - Total",0,cells/mL
2023-006-2273,26/07/2023 05:00:00 PM,27/07/2023 04:26:46 PM,53032,EPA - Noonameena,,Algal Count - Total,"Diatoms - Total",20,cells/mL
2023-006-2273,26/07/2023 05:00:00 PM,27/07/2023 04:26:46 PM,53032,EPA - Noonameena,,Algal Count - Total,"Geosmin-MIB producing BGA - Total",0,cells/mL
2023-006-2273,26/07/2023 05:00:00 PM,27/07/2023 04:26:46 PM,53032,EPA - Noonameena,,Algal Count - Total,"Green Algae - Total",0,cells/mL
2023-006-2273,26/07/2023 05:00:00 PM,27/07/2023 04:26:46 PM,53032,EPA - Noonameena,,Algal Count - Total,"Toxin producing BGA - Total",0,cells/mL
2023-006-2273,26/07/2023 05:00:00 PM,27/07/2023 04:26:46 PM,53032,EPA - Noonameena,,Algal Biovolume,"Algal Biovolume Comment",Biovolumes for taxa reported at genus level are approximate values. Reported taxa and calculated biovolume includes only those with taxon cell volume and associated cell count data. Biovolume totals have specific criteria around how they calculate.,
2023-006-2273,26/07/2023 05:00:00 PM,27/07/2023 04:26:46 PM,53032,EPA - Noonameena,,Algal Biovolume,"Cryptomonads",<0.01,mm3/L
2023-006-2273,26/07/2023 05:00:00 PM,27/07/2023 04:26:46 PM,53032,EPA - Noonameena,,Algal Biovolume,"Nitzschia",0.01,mm3/L
2023-006-2273,26/07/2023 05:00:00 PM,27/07/2023 04:26:46 PM,53032,EPA - Noonameena,,Algal Biovolume,"Total Algae Biovolume",Not Calculated,mm3/L
2023-006-2273,26/07/2023 05:00:00 PM,27/07/2023 04:26:46 PM,53032,EPA - Noonameena,,Algal Biovolume,"Total Blue_Green Algae Biovolume",0.00,mm3/L
2023-006-2273,26/07/2023 05:00:00 PM,27/07/2023 04:26:46 PM,53032,EPA - Noonameena,,Algal Biovolume,"Total Diatom Biovolume",Not Calculated,mm3/L
2023-006-2273,26/07/2023 05:00:00 PM,27/07/2023 04:26:46 PM,53032,EPA - Noonameena,,Algal Biovolume,"Total Green Algae Biovolume",0.00,mm3/L
2023-006-2273,26/07/2023 05:00:00 PM,27/07/2023 04:26:46 PM,53032,EPA - Noonameena,,Algal Biovolume,"Total Toxic BGA Biovolume",0.00,mm3/L
2023-006-2273,26/07/2023 05:00:00 PM,27/07/2023 04:26:46 PM,53032,EPA - Noonameena,,Turbidity,"Turbidity",2.3,NTU
2023-006-2273,26/07/2023 05:00:00 PM,27/07/2023 04:26:46 PM,53032,EPA - Noonameena,,Total Organic Carbon,"Total Organic Carbon",16.2,mg/L
2023-006-2273,26/07/2023 05:00:00 PM,27/07/2023 04:26:46 PM,53032,EPA - Noonameena,,Dissolved Organic Carbon,"Dissolved Organic Carbon",15.7,mg/L
2023-006-2273,26/07/2023 05:00:00 PM,27/07/2023 04:26:46 PM,53032,EPA - Noonameena,,Conductivity & Total Dissolved Solids,"Conductivity",53200,µS/cm
2023-006-2273,26/07/2023 05:00:00 PM,27/07/2023 04:26:46 PM,53032,EPA - Noonameena,,Conductivity & Total Dissolved Solids,"Note",Conductivity measurement is corrected to 25°C,
2023-006-2273,26/07/2023 05:00:00 PM,27/07/2023 04:26:46 PM,53032,EPA - Noonameena,,Conductivity & Total Dissolved Solids,"Total Dissolved Solids (by EC)",37800,mg/L
2023-006-2273,26/07/2023 05:00:00 PM,27/07/2023 04:26:46 PM,53032,EPA - Noonameena,,Chloride,"Chloride",18600,mg/L
2023-006-2273,26/07/2023 05:00:00 PM,27/07/2023 04:26:46 PM,53032,EPA - Noonameena,,Suspended Solids,"Suspended Solids",8,mg/L
2023-006-2273,26/07/2023 05:00:00 PM,27/07/2023 04:26:46 PM,53032,EPA - Noonameena,,Silica - Reactive,"Silica - Reactive",1.83,mg/L
2023-006-2273,26/07/2023 05:00:00 PM,27/07/2023 04:26:46 PM,53032,EPA - Noonameena,,pH,"pH",7.8,pH units
2023-006-2273,26/07/2023 05:00:00 PM,27/07/2023 04:26:46 PM,53032,EPA - Noonameena,,pH,"Temperature at which pH is measured",22.2,°C
2023-006-2273,26/07/2023 05:00:00 PM,27/07/2023 04:26:46 PM,53032,EPA - Noonameena,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Alkalinity as Calcium Carbonate",168,mg/L
2023-006-2273,26/07/2023 05:00:00 PM,27/07/2023 04:26:46 PM,53032,EPA - Noonameena,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Bicarbonate",204,mg/L
2023-006-2273,26/07/2023 05:00:00 PM,27/07/2023 04:26:46 PM,53032,EPA - Noonameena,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Carbonate",0,mg/L
2023-006-2273,26/07/2023 05:00:00 PM,27/07/2023 04:26:46 PM,53032,EPA - Noonameena,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Hydroxide",0,mg/L
2023-006-2273,26/07/2023 05:00:00 PM,27/07/2023 04:26:46 PM,53032,EPA - Noonameena,,Nitrate + Nitrite as N,"Nitrate + Nitrite as N",42.7,µg/L
2023-006-2273,26/07/2023 05:00:00 PM,27/07/2023 04:26:46 PM,53032,EPA - Noonameena,,Nitrate + Nitrite as N,"Nitrate + Nitrite as NO3",189,µg/L
2023-006-2273,26/07/2023 05:00:00 PM,27/07/2023 04:26:46 PM,53032,EPA - Noonameena,,Nitrate + Nitrite as N,"Nitrate as Nitrogen",42.6,µg/L
2023-006-2273,26/07/2023 05:00:00 PM,27/07/2023 04:26:46 PM,53032,EPA - Noonameena,,Nitrite as N,"Nitrite as N",<0.5,µg/L
2023-006-2273,26/07/2023 05:00:00 PM,27/07/2023 04:26:46 PM,53032,EPA - Noonameena,,Phosphorus - Filterable Reactive as P,"Phosphorus -Filterable Reactive as PO4",5.382,µg/L
2023-006-2273,26/07/2023 05:00:00 PM,27/07/2023 04:26:46 PM,53032,EPA - Noonameena,,Phosphorus - Filterable Reactive as P,"Phosphorus-Filterable Reactive as P",1.8,µg/L
2023-006-2273,26/07/2023 05:00:00 PM,27/07/2023 04:26:46 PM,53032,EPA - Noonameena,,Ammonia as N,"Ammonia as N",7,µg/L
2023-006-2273,26/07/2023 05:00:00 PM,27/07/2023 04:26:46 PM,53032,EPA - Noonameena,,Nitrogen - Total,"Nitrogen - Total",2.00,mg/L
2023-006-2273,26/07/2023 05:00:00 PM,27/07/2023 04:26:46 PM,53032,EPA - Noonameena,,Algal Identification,"CILIOPHORA",650,cells/mL
2023-006-2273,26/07/2023 05:00:00 PM,27/07/2023 04:26:46 PM,53032,EPA - Noonameena,,Algal Identification,"Cryptomonads",10,cells/mL
2023-006-2273,26/07/2023 05:00:00 PM,27/07/2023 04:26:46 PM,53032,EPA - Noonameena,,Algal Identification,"Pennate diatoms",10,cells/mL
2023-006-2273,26/07/2023 05:00:00 PM,27/07/2023 04:26:46 PM,53032,EPA - Noonameena,,Algal Identification,"Nitzschia",10,cells/mL
