Report ID: 368276,,,,,,,,,
Project ID: AWQC-183487,,,,,,,,,
Disclaimer: The data contained in this spreadsheet has been prepared by SA Water at your request and is subject to the terms and conditions of contract between SA Water and your company.  SA Water accepts no liability for and gives no undertakings or warranties concerning the accuracy completeness or fitness for purpose of this data for use by your company or any third party,,,,,,,,,
Sample ID,Sampled Date,Received Date,Sampling Point,S Point Description,Sample Description,Test Name,Result Name,Result Value,Units
2023-004-3055,27/07/2023 10:45:00 AM,27/07/2023 04:25:33 PM,31525,EPA - Villa de Yumpa,,Algal Biovolume,"Total Diatom Biovolume",Not Calculated,mm3/L
2023-004-3055,27/07/2023 10:45:00 AM,27/07/2023 04:25:33 PM,31525,EPA - Villa de Yumpa,,Algal Biovolume,"Total Green Algae Biovolume",Not Calculated,mm3/L
2023-004-3055,27/07/2023 10:45:00 AM,27/07/2023 04:25:33 PM,31525,EPA - Villa de Yumpa,,Algal Biovolume,"Total Toxic BGA Biovolume",0.00,mm3/L
2023-004-3055,27/07/2023 10:45:00 AM,27/07/2023 04:25:33 PM,31525,EPA - Villa de Yumpa,,Phosphorus - Total,"Phosphorus - Total",0.134,mg/L
2023-004-3055,27/07/2023 10:45:00 AM,27/07/2023 04:25:33 PM,31525,EPA - Villa de Yumpa,,TKN as N,"TKN as Nitrogen",3.25,mg/L
2023-004-3055,27/07/2023 10:45:00 AM,27/07/2023 04:25:33 PM,31525,EPA - Villa de Yumpa,,pH,"pH",8.0,pH units
2023-004-3055,27/07/2023 10:45:00 AM,27/07/2023 04:25:33 PM,31525,EPA - Villa de Yumpa,,pH,"Temperature at which pH is measured",22.0,°C
2023-004-3055,27/07/2023 10:45:00 AM,27/07/2023 04:25:33 PM,31525,EPA - Villa de Yumpa,,Suspended Solids,"Suspended Solids",16,mg/L
2023-004-3055,27/07/2023 10:45:00 AM,27/07/2023 04:25:33 PM,31525,EPA - Villa de Yumpa,,Silica - Reactive,"Silica - Reactive",5.55,mg/L
2023-004-3055,27/07/2023 10:45:00 AM,27/07/2023 04:25:33 PM,31525,EPA - Villa de Yumpa,,Dissolved Organic Carbon,"Dissolved Organic Carbon",21.0,mg/L
2023-004-3055,27/07/2023 10:45:00 AM,27/07/2023 04:25:33 PM,31525,EPA - Villa de Yumpa,,Total Organic Carbon,"Total Organic Carbon",26.8,mg/L
2023-004-3055,27/07/2023 10:45:00 AM,27/07/2023 04:25:33 PM,31525,EPA - Villa de Yumpa,,Chloride,"Chloride",25600,mg/L
2023-004-3055,27/07/2023 10:45:00 AM,27/07/2023 04:25:33 PM,31525,EPA - Villa de Yumpa,,Conductivity & Total Dissolved Solids,"Conductivity",67400,µS/cm
2023-004-3055,27/07/2023 10:45:00 AM,27/07/2023 04:25:33 PM,31525,EPA - Villa de Yumpa,,Conductivity & Total Dissolved Solids,"Note",Conductivity measurement is corrected to 25°C,
2023-004-3055,27/07/2023 10:45:00 AM,27/07/2023 04:25:33 PM,31525,EPA - Villa de Yumpa,,Conductivity & Total Dissolved Solids,"Total Dissolved Solids (by EC)",50800,mg/L
2023-004-3055,27/07/2023 10:45:00 AM,27/07/2023 04:25:33 PM,31525,EPA - Villa de Yumpa,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Alkalinity as Calcium Carbonate",199,mg/L
2023-004-3055,27/07/2023 10:45:00 AM,27/07/2023 04:25:33 PM,31525,EPA - Villa de Yumpa,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Bicarbonate",242,mg/L
2023-004-3055,27/07/2023 10:45:00 AM,27/07/2023 04:25:33 PM,31525,EPA - Villa de Yumpa,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Carbonate",0,mg/L
2023-004-3055,27/07/2023 10:45:00 AM,27/07/2023 04:25:33 PM,31525,EPA - Villa de Yumpa,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Hydroxide",0,mg/L
2023-004-3055,27/07/2023 10:45:00 AM,27/07/2023 04:25:33 PM,31525,EPA - Villa de Yumpa,,Turbidity,"Turbidity",14,NTU
2023-004-3055,27/07/2023 10:45:00 AM,27/07/2023 04:25:33 PM,31525,EPA - Villa de Yumpa,,Phosphorus - Filterable Reactive as P,"Phosphorus -Filterable Reactive as PO4",<1.5,µg/L
2023-004-3055,27/07/2023 10:45:00 AM,27/07/2023 04:25:33 PM,31525,EPA - Villa de Yumpa,,Phosphorus - Filterable Reactive as P,"Phosphorus-Filterable Reactive as P",<0.5,µg/L
2023-004-3055,27/07/2023 10:45:00 AM,27/07/2023 04:25:33 PM,31525,EPA - Villa de Yumpa,,Nitrate + Nitrite as N,"Nitrate + Nitrite as N",3.0,µg/L
2023-004-3055,27/07/2023 10:45:00 AM,27/07/2023 04:25:33 PM,31525,EPA - Villa de Yumpa,,Nitrate + Nitrite as N,"Nitrate + Nitrite as NO3",13.3,µg/L
2023-004-3055,27/07/2023 10:45:00 AM,27/07/2023 04:25:33 PM,31525,EPA - Villa de Yumpa,,Nitrate + Nitrite as N,"Nitrate as Nitrogen",false,µg/L
2023-004-3055,27/07/2023 10:45:00 AM,27/07/2023 04:25:33 PM,31525,EPA - Villa de Yumpa,,Ammonia as N,"Ammonia as N",17,µg/L
2023-004-3055,27/07/2023 10:45:00 AM,27/07/2023 04:25:33 PM,31525,EPA - Villa de Yumpa,,Nitrogen - Total,"Nitrogen - Total",3.25,mg/L
2023-004-3055,27/07/2023 10:45:00 AM,27/07/2023 04:25:33 PM,31525,EPA - Villa de Yumpa,,Algal Identification,"Organism - Comment",Chlorella - The identification for this organism is tentative only.,
2023-004-3055,27/07/2023 10:45:00 AM,27/07/2023 04:25:33 PM,31525,EPA - Villa de Yumpa,,Algal Identification,"Chlorella",1420000,cells/mL
2023-004-3055,27/07/2023 10:45:00 AM,27/07/2023 04:25:33 PM,31525,EPA - Villa de Yumpa,,Algal Identification,"Phytoflagellates",130,cells/mL
2023-004-3055,27/07/2023 10:45:00 AM,27/07/2023 04:25:33 PM,31525,EPA - Villa de Yumpa,,Algal Identification,"Naviculoids",10,cells/mL
2023-004-3055,27/07/2023 10:45:00 AM,27/07/2023 04:25:33 PM,31525,EPA - Villa de Yumpa,,Algal Identification,"Heterocapsa",20,cells/mL
2023-004-3055,27/07/2023 10:45:00 AM,27/07/2023 04:25:33 PM,31525,EPA - Villa de Yumpa,,Algal Identification,"Pennate diatoms",20,cells/mL
2023-004-3055,27/07/2023 10:45:00 AM,27/07/2023 04:25:33 PM,31525,EPA - Villa de Yumpa,,Algal Identification,"Nitzschia",10,cells/mL
2023-004-3055,27/07/2023 10:45:00 AM,27/07/2023 04:25:33 PM,31525,EPA - Villa de Yumpa,,Algal Identification,"Chroomonas",10,cells/mL
2023-004-3055,27/07/2023 10:45:00 AM,27/07/2023 04:25:33 PM,31525,EPA - Villa de Yumpa,,Algal Identification,"Unicellular green algae",125000,cells/mL
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,Chlorophyll a & Phaeophytin a,"Chlorophyll a",8.03,µg/L
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,Chlorophyll a & Phaeophytin a,"Phaeophytin a",8.05,µg/L
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,Algal Count - Total,"Algae - Total",3270,cells/mL
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,Algal Count - Total,"Blue Green Algae - Total",1150,cells/mL
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,Algal Count - Total,"Diatoms - Total",25,cells/mL
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,Algal Count - Total,"Geosmin-MIB producing BGA - Total",0,cells/mL
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,Algal Count - Total,"Green Algae - Total",475,cells/mL
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,Algal Count - Total,"Toxin producing BGA - Total",0,cells/mL
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,Algal Biovolume,"Algal Biovolume Comment",Biovolumes for taxa reported at genus level are approximate values. Reported taxa and calculated biovolume includes only those with taxon cell volume and associated cell count data. Biovolume totals have specific criteria around how they calculate.,
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,Algal Biovolume,"Planktolyngbya",<0.01,mm3/L
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,Algal Biovolume,"Cryptomonads",0.26,mm3/L
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,Algal Biovolume,"Phytoflagellates small_spp",0.03,mm3/L
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,Algal Biovolume,"Chroomonas",0.02,mm3/L
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,Algal Biovolume,"Crucigenia",<0.01,mm3/L
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,Algal Biovolume,"Cryptomonas",0.03,mm3/L
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,Algal Biovolume,"Total Algae Biovolume",Not Calculated,mm3/L
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,Algal Biovolume,"Total Blue_Green Algae Biovolume",<0.01,mm3/L
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,Algal Biovolume,"Total Diatom Biovolume",Not Calculated,mm3/L
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,Algal Biovolume,"Total Green Algae Biovolume",0.03,mm3/L
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,Algal Biovolume,"Total Toxic BGA Biovolume",0.00,mm3/L
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,Phosphorus - Total,"Phosphorus - Total",0.111,mg/L
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,TKN as N,"TKN as Nitrogen",1.85,mg/L
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,pH,"pH",7.7,pH units
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,pH,"Temperature at which pH is measured",22.2,°C
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,Suspended Solids,"Suspended Solids",5,mg/L
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,Silica - Reactive,"Silica - Reactive",0.76,mg/L
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,Dissolved Organic Carbon,"Dissolved Organic Carbon",13.2,mg/L
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,Total Organic Carbon,"Total Organic Carbon",13.7,mg/L
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,Chloride,"Chloride",13000,mg/L
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,Conductivity & Total Dissolved Solids,"Conductivity",37900,µS/cm
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,Conductivity & Total Dissolved Solids,"Note",Conductivity measurement is corrected to 25°C,
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,Conductivity & Total Dissolved Solids,"Total Dissolved Solids (by EC)",25200,mg/L
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Alkalinity as Calcium Carbonate",151,mg/L
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Bicarbonate",184,mg/L
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Carbonate",0,mg/L
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Hydroxide",0,mg/L
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,Turbidity,"Turbidity",4.0,NTU
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,Phosphorus - Filterable Reactive as P,"Phosphorus -Filterable Reactive as PO4",7.475,µg/L
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,Phosphorus - Filterable Reactive as P,"Phosphorus-Filterable Reactive as P",2.5,µg/L
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,Nitrate + Nitrite as N,"Nitrate + Nitrite as N",8.1,µg/L
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,Nitrate + Nitrite as N,"Nitrate + Nitrite as NO3",35.9,µg/L
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,Nitrate + Nitrite as N,"Nitrate as Nitrogen",false,µg/L
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,Ammonia as N,"Ammonia as N",13,µg/L
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,Nitrogen - Total,"Nitrogen - Total",1.86,mg/L
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,Algal Identification,"CILIOPHORA",375,cells/mL
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,Algal Identification,"Planktolyngbya",1150,cells/mL
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,Algal Identification,"Cryptomonads",1220,cells/mL
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,Algal Identification,"Phytoflagellates small_spp",400,cells/mL
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,Algal Identification,"Chroomonas",375,cells/mL
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,Algal Identification,"Crucigenia",75,cells/mL
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,Algal Identification,"Leptocylindrus",25,cells/mL
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,Algal Identification,"Cryptomonas",25,cells/mL
2023-004-3056,26/07/2023 04:15:00 PM,27/07/2023 04:25:07 PM,31523,EPA - Long Point,,Algal Identification,"Other Organisms",750,cells/mL
2023-004-3057,27/07/2023 09:40:00 AM,27/07/2023 04:25:45 PM,31526,EPA - Nth Jack Point,,Chlorophyll a & Phaeophytin a,"Chlorophyll a",109,µg/L
2023-004-3057,27/07/2023 09:40:00 AM,27/07/2023 04:25:45 PM,31526,EPA - Nth Jack Point,,Chlorophyll a & Phaeophytin a,"Phaeophytin a",39.3,µg/L
2023-004-3057,27/07/2023 09:40:00 AM,27/07/2023 04:25:45 PM,31526,EPA - Nth Jack Point,,Algal Count - Total,"Algae - Total",1240000,cells/mL
2023-004-3057,27/07/2023 09:40:00 AM,27/07/2023 04:25:45 PM,31526,EPA - Nth Jack Point,,Algal Count - Total,"Blue Green Algae - Total",0,cells/mL
2023-004-3057,27/07/2023 09:40:00 AM,27/07/2023 04:25:45 PM,31526,EPA - Nth Jack Point,,Algal Count - Total,"Diatoms - Total",20,cells/mL
2023-004-3057,27/07/2023 09:40:00 AM,27/07/2023 04:25:45 PM,31526,EPA - Nth Jack Point,,Algal Count - Total,"Geosmin-MIB producing BGA - Total",0,cells/mL
2023-004-3057,27/07/2023 09:40:00 AM,27/07/2023 04:25:45 PM,31526,EPA - Nth Jack Point,,Algal Count - Total,"Green Algae - Total",1240000,cells/mL
2023-004-3057,27/07/2023 09:40:00 AM,27/07/2023 04:25:45 PM,31526,EPA - Nth Jack Point,,Algal Count - Total,"Toxin producing BGA - Total",0,cells/mL
2023-004-3057,27/07/2023 09:40:00 AM,27/07/2023 04:25:45 PM,31526,EPA - Nth Jack Point,,Algal Biovolume,"Algal Biovolume Comment",Biovolumes for taxa reported at genus level are approximate values. Reported taxa and calculated biovolume includes only those with taxon cell volume and associated cell count data. Biovolume totals have specific criteria around how they calculate.,
2023-004-3057,27/07/2023 09:40:00 AM,27/07/2023 04:25:45 PM,31526,EPA - Nth Jack Point,,Algal Biovolume,"Chlorella",50.0,mm3/L
2023-004-3057,27/07/2023 09:40:00 AM,27/07/2023 04:25:45 PM,31526,EPA - Nth Jack Point,,Algal Biovolume,"Total Algae Biovolume",Not Calculated,mm3/L
2023-004-3057,27/07/2023 09:40:00 AM,27/07/2023 04:25:45 PM,31526,EPA - Nth Jack Point,,Algal Biovolume,"Total Blue_Green Algae Biovolume",0.00,mm3/L
2023-004-3057,27/07/2023 09:40:00 AM,27/07/2023 04:25:45 PM,31526,EPA - Nth Jack Point,,Algal Biovolume,"Total Diatom Biovolume",Not Calculated,mm3/L
2023-004-3057,27/07/2023 09:40:00 AM,27/07/2023 04:25:45 PM,31526,EPA - Nth Jack Point,,Algal Biovolume,"Total Green Algae Biovolume",Not Calculated,mm3/L
2023-004-3057,27/07/2023 09:40:00 AM,27/07/2023 04:25:45 PM,31526,EPA - Nth Jack Point,,Algal Biovolume,"Total Toxic BGA Biovolume",0.00,mm3/L
2023-004-3057,27/07/2023 09:40:00 AM,27/07/2023 04:25:45 PM,31526,EPA - Nth Jack Point,,Phosphorus - Total,"Phosphorus - Total",0.129,mg/L
2023-004-3057,27/07/2023 09:40:00 AM,27/07/2023 04:25:45 PM,31526,EPA - Nth Jack Point,,TKN as N,"TKN as Nitrogen",3.22,mg/L
2023-004-3057,27/07/2023 09:40:00 AM,27/07/2023 04:25:45 PM,31526,EPA - Nth Jack Point,,pH,"pH",8.0,pH units
2023-004-3057,27/07/2023 09:40:00 AM,27/07/2023 04:25:45 PM,31526,EPA - Nth Jack Point,,pH,"Temperature at which pH is measured",22.2,°C
2023-004-3057,27/07/2023 09:40:00 AM,27/07/2023 04:25:45 PM,31526,EPA - Nth Jack Point,,Suspended Solids,"Suspended Solids",32,mg/L
2023-004-3057,27/07/2023 09:40:00 AM,27/07/2023 04:25:45 PM,31526,EPA - Nth Jack Point,,Silica - Reactive,"Silica - Reactive",6.20,mg/L
2023-004-3057,27/07/2023 09:40:00 AM,27/07/2023 04:25:45 PM,31526,EPA - Nth Jack Point,,Chloride,"Chloride",27000,mg/L
2023-004-3057,27/07/2023 09:40:00 AM,27/07/2023 04:25:45 PM,31526,EPA - Nth Jack Point,,Conductivity & Total Dissolved Solids,"Conductivity",69400,µS/cm
2023-004-3057,27/07/2023 09:40:00 AM,27/07/2023 04:25:45 PM,31526,EPA - Nth Jack Point,,Conductivity & Total Dissolved Solids,"Note",Conductivity measurement is corrected to 25°C,
2023-004-3057,27/07/2023 09:40:00 AM,27/07/2023 04:25:45 PM,31526,EPA - Nth Jack Point,,Conductivity & Total Dissolved Solids,"Total Dissolved Solids (by EC)",52700,mg/L
2023-004-3057,27/07/2023 09:40:00 AM,27/07/2023 04:25:45 PM,31526,EPA - Nth Jack Point,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Alkalinity as Calcium Carbonate",217,mg/L
2023-004-3057,27/07/2023 09:40:00 AM,27/07/2023 04:25:45 PM,31526,EPA - Nth Jack Point,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Bicarbonate",264,mg/L
2023-004-3057,27/07/2023 09:40:00 AM,27/07/2023 04:25:45 PM,31526,EPA - Nth Jack Point,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Carbonate",0,mg/L
2023-004-3057,27/07/2023 09:40:00 AM,27/07/2023 04:25:45 PM,31526,EPA - Nth Jack Point,,Alkalinity Carbonate  Bicarbonate and Hydroxide,"Hydroxide",0,mg/L
2023-004-3057,27/07/2023 09:40:00 AM,27/07/2023 04:25:45 PM,31526,EPA - Nth Jack Point,,Turbidity,"Turbidity",13,NTU
2023-004-3057,27/07/2023 09:40:00 AM,27/07/2023 04:25:45 PM,31526,EPA - Nth Jack Point,,Phosphorus - Filterable Reactive as P,"Phosphorus -Filterable Reactive as PO4",4.186,µg/L
2023-004-3057,27/07/2023 09:40:00 AM,27/07/2023 04:25:45 PM,31526,EPA - Nth Jack Point,,Phosphorus - Filterable Reactive as P,"Phosphorus-Filterable Reactive as P",1.4,µg/L
2023-004-3057,27/07/2023 09:40:00 AM,27/07/2023 04:25:45 PM,31526,EPA - Nth Jack Point,,Nitrate + Nitrite as N,"Nitrate + Nitrite as N",3.9,µg/L
2023-004-3057,27/07/2023 09:40:00 AM,27/07/2023 04:25:45 PM,31526,EPA - Nth Jack Point,,Nitrate + Nitrite as N,"Nitrate + Nitrite as NO3",17.3,µg/L
2023-004-3057,27/07/2023 09:40:00 AM,27/07/2023 04:25:45 PM,31526,EPA - Nth Jack Point,,Nitrate + Nitrite as N,"Nitrate as Nitrogen",false,µg/L
2023-004-3057,27/07/2023 09:40:00 AM,27/07/2023 04:25:45 PM,31526,EPA - Nth Jack Point,,Ammonia as N,"Ammonia as N",13,µg/L
2023-004-3057,27/07/2023 09:40:00 AM,27/07/2023 04:25:45 PM,31526,EPA - Nth Jack Point,,Nitrogen - Total,"Nitrogen - Total",3.22,mg/L
2023-004-3057,27/07/2023 09:40:00 AM,27/07/2023 04:25:45 PM,31526,EPA - Nth Jack Point,,Dissolved Organic Carbon,"Dissolved Organic Carbon",20.9,mg/L
2023-004-3057,27/07/2023 09:40:00 AM,27/07/2023 04:25:45 PM,31526,EPA - Nth Jack Point,,Total Organic Carbon,"Total Organic Carbon",27.7,mg/L
2023-004-3057,27/07/2023 09:40:00 AM,27/07/2023 04:25:45 PM,31526,EPA - Nth Jack Point,,Algal Identification,"Organism - Comment",Chlorella - The identification for this organism is tentative only.,
2023-004-3057,27/07/2023 09:40:00 AM,27/07/2023 04:25:45 PM,31526,EPA - Nth Jack Point,,Algal Identification,"Chlorella",1110000,cells/mL
2023-004-3057,27/07/2023 09:40:00 AM,27/07/2023 04:25:45 PM,31526,EPA - Nth Jack Point,,Algal Identification,"Phytoflagellates",390,cells/mL
2023-004-3057,27/07/2023 09:40:00 AM,27/07/2023 04:25:45 PM,31526,EPA - Nth Jack Point,,Algal Identification,"Naviculoids",20,cells/mL
2023-004-3057,27/07/2023 09:40:00 AM,27/07/2023 04:25:45 PM,31526,EPA - Nth Jack Point,,Algal Identification,"Heterocapsa",20,cells/mL
2023-004-3057,27/07/2023 09:40:00 AM,27/07/2023 04:25:45 PM,31526,EPA - Nth Jack Point,,Algal Identification,"Unicellular green algae",125000,cells/mL
2023-004-3058,27/07/2023 08:50:00 AM,27/07/2023 04:24:05 PM,31515,EPA - Snipe Point,,Chlorophyll a & Phaeophytin a,"Chlorophyll a",90.2,µg/L
2023-004-3058,27/07/2023 08:50:00 AM,27/07/2023 04:24:05 PM,31515,EPA - Snipe Point,,Chlorophyll a & Phaeophytin a,"Phaeophytin a",35.9,µg/L
2023-004-3058,27/07/2023 08:50:00 AM,27/07/2023 04:24:05 PM,31515,EPA - Snipe Point,,Phosphorus - Total,"Phosphorus - Total",0.098,mg/L
2023-004-3058,27/07/2023 08:50:00 AM,27/07/2023 04:24:05 PM,31515,EPA - Snipe Point,,TKN as N,"TKN as Nitrogen",3.21,mg/L
